"","H20.33.020","H20.33.044","H21.33.003","H21.33.004","H21.33.005","H21.33.009","H21.33.023","H21.33.044"
"Arp2/3 complex-mediated actin nucleation (GO:0034314)",-0.370434493468213,-0.28608238692358,0.286575123261447,0.175594565808112,0.0992246146755948,0.077762700129657,-0.411140255420365,0.318546266459402
"B cell activation (GO:0042113)",-0.103821953673564,-0.0819798937847553,-0.0288892549974791,0.0113482195746826,-0.318518105732246,0.248451308164025,-0.30575556290844,0.376538991288954
"B cell activation involved in immune response (GO:0002312)",-0.443573396304764,0.141987018931828,0.0862957956806701,-0.106296881675173,-0.0652008988008806,-0.386087504334846,0.776591858266731,0.190513053407107
"B cell differentiation (GO:0030183)",-0.0254229225027224,-0.311840069980156,0.25131937987122,-0.0576646812369351,-0.26282819924233,0.225455560088893,-0.388257467262559,0.415122119541963
"B cell homeostasis (GO:0001782)",0.127958795793507,-0.0763716575737621,-0.627463370351095,0.0378342579871395,0.243204445699868,0.443651361627671,0.428787298269134,0.165828749407253
"B cell proliferation (GO:0042100)",-0.014989656379233,0.179271546699998,-0.241213809992293,-0.651807082000789,-0.0600685699750275,0.566013353435312,-0.116729738433863,0.0652058086055801
"B cell receptor signaling pathway (GO:0050853)",-0.0273785855530998,-0.153702749843777,-0.359212567664606,0.157200977890689,-0.337140399812259,0.132551987782397,0.0619612068965766,0.338685441703671
"BMP signaling pathway (GO:0030509)",0.200354387440859,-0.0154905976803487,-0.0543232678818567,0.0611477261494006,0.0386647009732744,-0.0917027800125702,0.172665035124866,-0.221352907077728
"C-terminal protein amino acid modification (GO:0018410)",-0.24095034625913,-0.216799243005947,-0.152246588351256,0.375168628621741,-0.0356873272697312,0.253874799808417,-0.0599172581495722,0.202839119947265
"C-terminal protein lipidation (GO:0006501)",-0.197971865699284,-0.229790153469045,-0.17410156483213,0.222545828341572,-0.068301618230989,0.287590844876888,-0.0552068000474921,0.267271452340979
"C21-steroid hormone biosynthetic process (GO:0006700)",-0.188193670205645,0.0630891222911368,-0.167330320710701,-0.336266479229964,0.40936032335631,0.402531946954803,-0.375305281863291,0.0764827426470832
"C21-steroid hormone metabolic process (GO:0008207)",-0.323342926116988,0.291437593266435,-0.298284612226031,-0.416947890282229,0.597869583670066,0.321945626971019,-0.557307106332183,0.092850216783725
"CENP-A containing chromatin organization (GO:0061641)",0.146276555163979,0.374279194669579,-0.494780432777109,-0.0895581398018842,0.273016681693785,0.0373753688373237,-0.195785999925078,-0.0466251948271745
"CENP-A containing nucleosome assembly (GO:0034080)",0.146276555163979,0.374279194669579,-0.494780432777109,-0.0895581398018842,0.273016681693785,0.0373753688373237,-0.195785999925078,-0.0466251948271745
"COPI coating of Golgi vesicle (GO:0048205)",0.402083399549825,0.520140296751125,0.267343100035828,-0.602274007710038,0.0418087729774524,-0.101658410510417,-0.0625069812175287,-0.0167702700847396
"COPI-coated vesicle budding (GO:0035964)",0.402083399549825,0.520140296751125,0.267343100035828,-0.602274007710038,0.0418087729774524,-0.101658410510417,-0.0625069812175287,-0.0167702700847396
"COPII vesicle coating (GO:0048208)",0.163111786154075,0.155369997047326,0.11749350068565,-0.23956357454959,-0.121168852075693,0.0496594772361694,-0.177693670666447,-0.00597971348089438
"COPII-coated vesicle budding (GO:0090114)",0.108796534933857,0.1325712137514,0.0325220864002409,-0.176578211126417,-0.0388893800274235,0.0737826350443006,-0.189989919436457,0.0239531419311546
"Cdc42 protein signal transduction (GO:0032488)",0.0801473780166112,-0.0464139564936174,-0.49891954229014,0.0837116667824647,0.0529164507185051,0.333022275812677,0.0239592403364058,0.145128430741707
"DNA alkylation (GO:0006305)",-0.118993401844207,-0.0455250369449191,0.23470301808527,0.112049342240738,-0.0142885990566021,-0.251604114819186,0.280431198069065,0.0676353861995985
"DNA biosynthetic process (GO:0071897)",0.160209945999725,0.152797378299373,-0.00892954524079728,-0.0902718153483838,-0.301886096545546,-0.18156160149604,0.376782343160619,0.00360650375778807
"DNA catabolic process (GO:0006308)",-0.35799820770333,0.30918197498611,0.561667933999633,-0.0708297899461723,-0.219970522265282,-0.244017171277149,-0.264001537443267,0.0648175703774291
"DNA catabolic process, endonucleolytic (GO:0000737)",-0.402255023880535,0.32837012086439,0.295673086640052,-0.113202647346535,0.0203874480630999,0.0877272682017366,-0.361418691561015,0.0497158334442938
"DNA conformation change (GO:0071103)",0.12703372481412,-0.0222465220382196,0.361118223496891,0.153033970185807,-0.59374885379126,0.108766235544994,-0.123469997556579,0.230562823585059
"DNA damage checkpoint (GO:0000077)",0.140226444893765,0.417377334387447,0.120482995466254,-0.266865572894069,-0.312995447314006,0.249963039122648,0.100617785658766,-0.204858665146755
"DNA damage induced protein phosphorylation (GO:0006975)",0.567175091405333,0.0298524238967068,0.338785501574451,-0.595061934037704,0.208099711267894,-0.0903510661210286,-0.139793448090183,0.0826894267306277
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.108599240139398,0.00611292903181501,-0.0833574876053454,-0.181968447548108,-0.00358300384665072,0.103071779030883,-0.122200436577784,0.276512248794906
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.0834215691224173,0.100970364329098,-0.093497326959539,-0.306953239331969,-0.0387312662883073,0.0943877217415012,-0.124544276717344,0.342152479959422
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.294510802465713,0.177295669710639,-0.411269571465218,0.418100436195888,-0.165276075804462,-0.108047909976784,-0.605530349275063,0.228967489301986
"DNA damage response, signal transduction resulting in transcription (GO:0042772)",0.294510802465713,0.177295669710639,-0.411269571465218,0.418100436195888,-0.165276075804462,-0.108047909976784,-0.605530349275063,0.228967489301986
"DNA dealkylation (GO:0035510)",-0.0936796950533777,0.0573354981051142,-0.0601549645469175,-0.0909914071111636,-0.0516077149993812,0.0228836963842751,0.182470739675921,0.214437331376958
"DNA dealkylation involved in DNA repair (GO:0006307)",-0.0936796950533777,0.0573354981051142,-0.0601549645469175,-0.0909914071111636,-0.0516077149993812,0.0228836963842751,0.182470739675921,0.214437331376958
"DNA double-strand break processing (GO:0000729)",0.111710524613884,0.338955183278009,-0.360484442060126,0.31211424079595,0.0936889479022259,-0.200331890623316,0.35881438569225,-0.435687241966527
"DNA duplex unwinding (GO:0032508)",-0.0216658361422828,0.239376004691085,0.199442932847888,-0.028443427518495,-0.0236886517266723,-0.061098964533505,-0.218019937554064,0.0152071040812993
"DNA geometric change (GO:0032392)",-0.093045104516338,0.317931463789258,0.17828462095195,0.072188673570389,-0.246544234326169,-0.321114228726488,-0.342950414847022,0.184133761096478
"DNA ligation (GO:0006266)",0.168123571682636,0.415544991460078,-0.171523204080433,-0.107542545827222,-0.00624540700025963,-0.0312813652117124,-0.422535453804461,0.420872064187498
"DNA ligation involved in DNA repair (GO:0051103)",-0.137505560628438,0.657799401604118,-0.155075354157488,0.376619284778838,-0.340637321567966,-0.253255362503946,-0.581695032029312,0.535141535236983
"DNA metabolic process (GO:0006259)",-0.0219311001520343,0.103197230587853,0.0981050388117293,-0.121954284707435,-0.081318580766603,-0.139121111155496,0.0345665362445376,0.101971093135608
"DNA methylation (GO:0006306)",-0.118993401844207,-0.0455250369449191,0.23470301808527,0.112049342240738,-0.0142885990566021,-0.251604114819186,0.280431198069065,0.0676353861995985
"DNA methylation or demethylation (GO:0044728)",-0.118993401844207,-0.0455250369449191,0.23470301808527,0.112049342240738,-0.0142885990566021,-0.251604114819186,0.280431198069065,0.0676353861995985
"DNA modification (GO:0006304)",-0.619367850454955,0.430753790157344,-0.253243835554616,0.17097369032714,0.0846569057704519,-0.273591121062828,0.25167358729986,0.42055612220334
"DNA packaging (GO:0006323)",0.307727591170702,-0.247642536515189,0.561068123474078,-0.4875588762348,-0.264330765834499,0.189796235715352,-0.019730864794853,0.165917681881599
"DNA recombination (GO:0006310)",0.0735683993762932,0.246299825264565,0.00608130064694534,0.168515370079484,0.101107099657251,-0.227420813175016,0.0959262485926116,-0.331385854320426
"DNA repair (GO:0006281)",0.0162623232313188,0.151894499977205,0.0366310594659629,-0.106405417436003,-0.121206720451495,-0.0976837769946882,0.137403493937969,0.0346610911754124
"DNA replication (GO:0006260)",0.0498903711034601,-0.0606162295282166,0.088601448615684,-0.229011327167643,-0.107332173631561,-0.0447621938359354,0.359097562428511,-0.102398877604064
"DNA replication checkpoint (GO:0000076)",-0.145175183358632,0.119363845684088,-0.292877139160363,0.105867597010837,0.262243445894014,-0.13860299802706,-0.0397596512091791,-0.431371400915021
"DNA replication initiation (GO:0006270)",0.16453699120919,-0.36138276300745,0.118298607955635,0.113490290231138,0.0645103565996228,-0.254565949608334,-0.0878869948629196,0.199792150414719
"DNA replication-independent nucleosome assembly (GO:0006336)",0.0262726004108197,0.148922776643824,-0.264313235287941,0.106993899843953,0.200389667581147,0.0482432887917252,0.0321504744539423,-0.112440939357868
"DNA replication-independent nucleosome organization (GO:0034724)",-0.206673977129215,-0.0579334029459403,0.290885294006877,0.321594784452582,0.0225006499090228,-0.171139565358611,0.380448090337991,-0.410526181543727
"DNA strand elongation (GO:0022616)",-0.233705216878853,-0.0602061590994634,0.47305450672729,0.325735327476112,-0.424054755726496,-0.387747889525714,0.118535835111666,0.0514375417330911
"DNA strand elongation involved in DNA replication (GO:0006271)",-0.0895110592891359,-0.387755660496471,0.630251915544682,0.278029710602592,-0.498973143688214,0.0594379239797553,0.0677123570791566,0.0933361809730856
"DNA synthesis involved in DNA repair (GO:0000731)",0.0210287167773195,0.357463091227685,-0.140951714093708,-0.29131389932456,0.0137780715333508,-0.135363664589368,0.220700369115885,0.106455271060178
"DNA topological change (GO:0006265)",-0.0829205255222522,0.259881037632578,-0.112861119354228,0.253980795232155,-0.708843421243701,0.310338882774142,-0.288967277100617,0.155118411034056
"DNA-dependent DNA replication (GO:0006261)",0.126470231811423,-0.187537617733245,0.0906883854829016,-0.272009562678418,-0.0431566111197699,-0.0229912085035802,0.130702127128921,0.205165859499508
"DNA-dependent DNA replication maintenance of fidelity (GO:0045005)",-0.281477143313261,0.151775168320425,-0.0920001522832505,0.411565937439914,-0.324887376516795,-0.11269779916322,0.0279164054546287,-0.0901114907088871
"DNA-templated transcription, elongation (GO:0006354)",-0.05629873566411,0.0548266618375187,0.123184154488832,-0.0639239605625348,-0.0064600299651166,-0.110570149952984,0.0970330189570286,0.0961393949130534
"DNA-templated transcription, initiation (GO:0006352)",-0.00946524384813424,0.00443952439709705,0.0350237347158522,-0.0427573419587591,-0.0359303280524513,-0.0934760987057392,0.0467888025010417,0.057999421093105
"DNA-templated transcription, termination (GO:0006353)",-0.0284535645007121,0.158769749507669,0.13799640212835,-0.269708604600208,0.0847080099875043,-0.137325247793818,-0.0692942269007077,0.0156817469593853
"DNA-templated transcriptional preinitiation complex assembly (GO:0070897)",0.0667758235603347,-0.0482736021951672,0.140805331143964,0.0708898944193093,0.463501882681624,-0.458225085448062,0.316913174528182,-0.225848490650711
"ER overload response (GO:0006983)",-0.191912526224163,0.294029238569426,0.292520377441743,-0.18241786850234,-0.299570596110783,0.307699667299891,0.257555969670252,0.0055998276976571
"ER to Golgi vesicle-mediated transport (GO:0006888)",0.000907543894759555,0.172082893477457,0.0706209130004932,-0.179100943231926,-0.0552664963745184,0.0482400429539344,0.0403283446847216,0.0456197331345769
"ER-associated misfolded protein catabolic process (GO:0071712)",-0.0929702971302424,0.128453270054854,-0.537787241800604,0.159006983501272,-0.264134347240303,0.136822993005766,-0.194903315946802,0.485443124474323
"ERAD pathway (GO:0036503)",-0.0878432448312534,0.199808169826877,-0.174733059117313,-0.145209008733166,0.0345993536962746,0.00982145452461772,0.0328999138012569,0.0846956099121935
"ERBB signaling pathway (GO:0038127)",-0.0879071801541471,-0.121232380711353,0.0157657010988091,-0.246809387400037,0.00227746967975018,0.330031085401167,-0.167545394111897,0.187744827009014
"ERBB2 signaling pathway (GO:0038128)",-0.0418371755406499,0.116101170990641,-0.288671422099237,-0.407430479031877,0.300409946907349,0.137378756944155,-0.228649625202023,0.28219637554405
"ERK1 and ERK2 cascade (GO:0070371)",0.380776332536559,0.143322620171768,-0.000518452930113544,-0.490335357907541,0.00988547085304126,0.530799900239819,-0.510239360598724,0.138495924962614
"ESCRT III complex disassembly (GO:1904903)",-0.0889377727119491,-0.0099810041259839,-0.294856459575795,0.0916389274384441,0.326388861230169,0.250389253143206,-0.504231471686624,0.132849055194973
"ESCRT complex disassembly (GO:1904896)",-0.0889377727119491,-0.0099810041259839,-0.294856459575795,0.0916389274384441,0.326388861230169,0.250389253143206,-0.504231471686624,0.132849055194973
"Fc receptor mediated stimulatory signaling pathway (GO:0002431)",-0.229917401599569,-0.278354353398843,0.188982138840225,-0.198024386913648,0.0617419612156711,0.176359320220896,-0.152722374215122,0.31671677738021
"Fc receptor signaling pathway (GO:0038093)",-0.078401573470735,0.155990436560162,-0.00652271291270143,-0.157062296856183,-0.0782070327383968,0.0678651684665031,-0.110635566318941,0.249017418457414
"Fc-epsilon receptor signaling pathway (GO:0038095)",-0.0567193981763145,0.155679421505042,-0.00718083322452082,-0.168742099306742,-0.0844013661411926,0.0769664917539809,-0.117965154842546,0.246819507531711
"Fc-gamma receptor signaling pathway (GO:0038094)",-0.272956198238611,-0.291095654167503,0.189875327801921,-0.171995216394852,0.0797885611924754,0.163659158100755,-0.142765189169406,0.321331805512597
"Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)",-0.272956198238611,-0.291095654167503,0.189875327801921,-0.171995216394852,0.0797885611924754,0.163659158100755,-0.142765189169406,0.321331805512597
"G-protein coupled acetylcholine receptor signaling pathway (GO:0007213)",-0.406641998412318,0.186465125229813,0.188500035510922,0.349601978142875,-0.263314004251111,0.299267913570812,-0.0721238488544889,-0.0497921466467995
"G-protein coupled glutamate receptor signaling pathway (GO:0007216)",-0.34665527629412,-0.677635177847032,-0.204136788028653,0.574008815154866,0.0447238510602755,0.399290293744234,0.140639616931593,-0.0615836151116827
"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",0.0541579875500216,-0.0744422976498097,-0.231332338660307,-0.124813987969561,-0.038040651493355,0.312553178663392,0.025454206510444,0.0994800307810661
"G1 DNA damage checkpoint (GO:0044783)",-0.0665057447098693,0.0910200019150316,-0.542422770805319,0.269282644035708,-0.0382859921263634,-0.069473922670041,0.0786005319036061,0.256306560985106
"G1/S transition of mitotic cell cycle (GO:0000082)",0.0578413537003494,-0.17036682941787,0.249224989138674,0.0841386997616888,-0.0817848268436558,-0.112007124822802,0.0618602999218976,-0.0322405862924663
"G2 DNA damage checkpoint (GO:0031572)",0.0542419651700223,0.210725498506571,-0.0644007761132137,-0.0267236378191597,-0.144872915937415,0.218854552642467,-0.0467569994263765,-0.0847834068770283
"G2/M transition of mitotic cell cycle (GO:0000086)",0.216715631714959,0.0454784719442907,0.129294206646595,-0.121578606545628,-0.245230604890188,0.121468530647118,-0.0174113996904772,0.128648620913702
"GPI anchor biosynthetic process (GO:0006506)",0.00477147167217679,0.438437561106447,-0.371680326337291,0.159636015203157,0.135163583676605,-0.2188655753432,-0.196711521297807,-0.0427156917807609
"GPI anchor metabolic process (GO:0006505)",0.0149751455893936,0.459107889801685,-0.352643811577103,0.223982645279268,-0.0999624003829835,-0.158231951879221,-0.133563653194341,-0.0994161143156665
"GTP metabolic process (GO:0046039)",0.0293781559796684,0.216543522998975,0.279107631243075,-0.254330807296401,0.0260250606661822,0.166443762599356,-0.110475309928263,-0.206246379295274
"Golgi inheritance (GO:0048313)",0.143609323551393,0.0108705055852599,-0.509935471931232,0.150457727517503,-0.232840009011664,0.243739882132337,0.555298708714963,0.335007091123672
"Golgi localization (GO:0051645)",-0.419101609638128,0.00183189655174454,-0.400217774277551,-0.162788361947059,-0.196226818933312,0.3377750968535,0.51653516260116,0.0839375610883227
"Golgi organization (GO:0007030)",-0.0889149094191326,0.191604360562243,0.0274731815323752,0.021676911369868,-0.191007069028245,-0.0108622211807105,0.198175427107698,-0.059034174176697
"Golgi ribbon formation (GO:0090161)",-0.403858877916107,0.163442428606924,0.225356547170424,-0.106516862274239,-0.202016879418038,-0.0454123272707908,0.174713216795072,0.148739496765297
"Golgi to endosome transport (GO:0006895)",0.31723775602545,-0.433579673661551,0.113822364767895,0.0702697514067923,-0.0274797842211363,0.266891411917498,-0.129852683384563,-0.0293352264124608
"Golgi to lysosome transport (GO:0090160)",0.0469513892442775,0.201303532214263,-0.478275811820018,0.449503319567358,0.145110552308669,0.425184557576261,-0.537796941250115,-0.344887230047393
"Golgi to plasma membrane protein transport (GO:0043001)",-0.172275200600254,-0.18968745589212,-0.0636255956391447,0.126903801299895,-0.000779939291420617,0.208550817468171,0.255112694714806,0.0541733957305961
"Golgi to plasma membrane transport (GO:0006893)",-0.246717237283803,-0.371429159644785,-0.104010629383012,0.372849256258793,-0.0682281738504223,-0.110993334162309,0.356382467792647,0.181345023725301
"Golgi to vacuole transport (GO:0006896)",0.30441739364419,0.0722842367308269,0.236824130057128,0.108081497420239,0.0793363454904102,-0.00972237568667714,-0.255161067575571,-0.367259931671023
"Golgi transport vesicle coating (GO:0048200)",0.402083399549825,0.520140296751125,0.267343100035828,-0.602274007710038,0.0418087729774524,-0.101658410510417,-0.0625069812175287,-0.0167702700847396
"Golgi vesicle budding (GO:0048194)",0.0815651576335244,-0.00131281615279827,-0.197420594981785,0.411692145516001,-0.190451467180833,-0.0806946362607267,-0.123598106036893,0.0611531269779948
"Golgi vesicle transport (GO:0048193)",-0.0104911698841876,0.0433774453370261,0.030041098089576,-0.124755233029176,-0.0546822468510455,0.122353354100023,0.030975697583963,0.0359857469418045
"I-kappaB kinase/NF-kappaB signaling (GO:0007249)",-0.0876049260864859,-0.0975482913105785,0.299043596839024,-0.169073583465997,-0.0496366239120154,0.141315342422027,-0.237907533123596,0.170851336678742
"I-kappaB phosphorylation (GO:0007252)",-0.433833379709467,-0.0400555176388525,0.46727629067166,0.375291941290376,-0.514163528336392,-0.179152919227052,0.0161267034662485,0.148256549311496
"IRE1-mediated unfolded protein response (GO:0036498)",-0.0406550850995049,0.317815803405446,0.0349120819449581,-0.426547883375148,0.203580316769675,0.265658952854177,-0.296433979609151,-0.0631332233351594
"IRES-dependent viral translational initiation (GO:0075522)",0.21934750162906,0.361265324461675,0.442815410407804,-0.159699631213762,-0.332827189166028,-0.250854325229461,-0.409421862395577,0.210456273998494
"JAK-STAT cascade (GO:0007259)",0.170151474940288,-0.141785343984376,0.248850199862577,0.182559078950923,0.0533023325797594,-0.106787966139992,0.0135285862718147,-0.30133115993826
"JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)",0.512392477522923,-0.222527033399125,0.286632050196363,-0.0519958626867098,0.398385190848356,0.334638622076153,-0.195931760396561,-0.600861632177593
"JNK cascade (GO:0007254)",-0.087564112307005,0.0718261380441247,-0.232595589347708,0.133749239524385,0.0363518884333435,0.0826513301376636,0.0789041631938466,-0.0229077926326035
"L-alpha-amino acid transmembrane transport (GO:1902475)",-0.14931944822661,0.457597480824311,0.159250080810237,0.163023493488021,0.117748301321768,-0.705011788972954,0.266080072319864,0.293748218231969
"L-amino acid import (GO:0043092)",-0.533687590393031,0.456146794092647,0.219984925164219,-0.298888156635737,0.397102868865188,-0.878013774218129,0.479007191460464,0.361476990730022
"L-amino acid transport (GO:0015807)",0.1516515364708,0.378833754898329,-0.0723513264324274,0.0461771897752083,-0.163750196103539,-0.570493891739476,0.413029561600253,0.253202839888558
"L-ascorbic acid metabolic process (GO:0019852)",0.495244159907378,0.545625793931624,-0.0879913721777472,-0.254161516905702,-0.330016564485268,0.0836889473473878,-0.581379792435075,0.582265932654486
"L-glutamate transport (GO:0015813)",0.0385951275455461,0.466064579124031,-0.1021839773958,-0.257595989060128,0.547391364705026,-0.850841970880943,0.538767256873941,0.206247642725889
"L-methionine salvage (GO:0071267)",-0.24704132123459,0.630260211847093,0.0834762034943243,-0.232659955085774,0.126352063661245,-0.241520418545407,-0.263965956405648,-0.104141666397775
"MAPK cascade (GO:0000165)",0.038304269889594,0.0954746785837729,0.104583046318112,-0.149433872625484,-0.113737992878085,0.168360426679997,-0.1599605958223,0.119697548620178
"MyD88-dependent toll-like receptor signaling pathway (GO:0002755)",0.0177069308888783,-0.198664839254782,0.140140218267842,-0.162183489326673,0.0129313690767404,-0.043868093893636,-0.0564379810207403,0.473070267878561
"MyD88-independent toll-like receptor signaling pathway (GO:0002756)",-0.0468761695100283,0.0539354910120567,0.173723726002581,-0.3067440327093,0.0386279016274968,-0.163813724143186,0.0675640459507095,0.405923382521396
"N-acetylglucosamine metabolic process (GO:0006044)",0.462449382152917,-0.44415640121053,-0.0891970548058806,-0.0155928034858897,-0.575138196636249,0.318904784548294,0.375996655286302,0.0590030947668875
"N-acetylneuraminate metabolic process (GO:0006054)",0.227395445865009,-0.343420832639835,0.194665535328363,0.435014277207195,-0.509446823846174,-0.494013961280079,0.294191974205519,0.22612253687956
"N-glycan processing (GO:0006491)",0.269785008521279,0.0257164985658503,0.432166443836503,0.205208308313039,-0.211861148682087,-0.217370323219248,-0.321564474707134,-0.00307665498168858
"N-terminal peptidyl-methionine acetylation (GO:0017196)",-0.213691463572266,0.343044419633372,0.137674942327171,0.127933827548667,0.430522824640368,-0.305243259627028,0.237218390122216,-0.692621505394007
"N-terminal protein amino acid acetylation (GO:0006474)",0.0459106454103471,-0.0313249661176072,0.205589790632102,0.123248500098732,0.382060701773301,-0.143091300642908,-0.0634438261726375,-0.495777026162938
"N-terminal protein amino acid modification (GO:0031365)",0.0153867788474132,0.441470417795148,0.0792908180976857,0.167541113707528,0.357592261998517,-0.380321996443583,0.116383605021787,-0.549959830474514
"NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)",0.462701824126869,-0.398383366184317,-0.128170210847213,-0.25699661849364,-0.338220876935345,0.0522590796093458,0.510556176636038,0.020629192535462
"NAD biosynthetic process (GO:0009435)",0.507049208486566,-0.375454229569774,-0.0868129677215493,-0.0836350003581418,-0.107479511310772,-0.078429146132115,0.365110091852797,-0.00559961080515042
"NAD metabolic process (GO:0019674)",0.338532432851631,-0.0372140562012416,0.382330036750092,0.259852051947939,-0.150880418532235,-0.462872215448214,0.158721845608811,-0.224041300288193
"NADH dehydrogenase complex assembly (GO:0010257)",-0.14562181457604,0.410842656563569,-0.100295684867685,-0.228549327703241,-0.16178663992884,-0.0246234895128867,-0.191239892280229,0.347477666470556
"NADP metabolic process (GO:0006739)",-0.21770870602345,-0.00719149165478697,-0.251498299296065,-0.033903977209651,0.444384866602733,0.250764010077729,0.137306766681421,-0.272554008443399
"NIK/NF-kappaB signaling (GO:0038061)",-0.0708452668837175,0.370559224742758,0.144792578148349,-0.37277817230317,-0.171461469088849,0.0788072223484701,-0.231159844408565,0.293253004471017
"NLS-bearing protein import into nucleus (GO:0006607)",-0.0481836441031567,0.209951536574174,0.12497979453266,0.335947693784721,-0.315075218199455,0.200851817767934,-0.198534674833387,-0.3614158591858
"Notch receptor processing (GO:0007220)",-0.13274851098653,0.107509426154354,0.206751327863509,0.0134062799201207,-0.399211331536358,-0.116479377410406,-0.191016601069323,0.637260108028809
"Notch receptor processing, ligand-dependent (GO:0035333)",-0.0517540564352977,0.158245742095588,0.138298073192627,-0.15870055955074,-0.418837535014,-0.203114309878657,-0.115277806075039,0.702594263954675
"Notch signaling involved in heart development (GO:0061314)",0.383421529235237,-0.131483454253183,-0.0315555174851604,0.318414916681007,-0.24990271823026,0.427880032629865,-0.366414080263655,-0.211697340370681
"Notch signaling pathway (GO:0007219)",0.2230211354035,0.0410021634312761,-0.0920092897717359,-0.00855985534564174,-0.0813916945187491,0.0538135175894107,-0.0588170467794386,0.116513421276013
"O-glycan processing (GO:0016266)",0.239974993018416,-0.433011673704423,0.0873933985215863,0.300904239511228,0.0539459513319205,-0.375509571420526,0.403191190052655,-0.130937847035452
"PERK-mediated unfolded protein response (GO:0036499)",0.172737154193938,0.13058780768694,0.401092621683444,-0.425350464168281,0.493032206122581,0.440269896639007,-0.724184070532402,0.335830875082329
"RNA 3'-end processing (GO:0031123)",0.00712350545322468,0.312513658571461,0.0292014256151021,-0.261954421111049,0.114816965767906,-0.252379744319861,0.00780644258760699,0.05391824297671
"RNA biosynthetic process (GO:0032774)",0.0745510621544535,-0.232643009334288,0.534359113053527,-0.159431924094949,-0.192598001993018,-0.145330126540121,0.15965193446334,0.0882383860813806
"RNA catabolic process (GO:0006401)",-0.0284974093264298,0.427323220266002,0.307880416180954,-0.179296633858393,-0.064283499068125,0.0316123221388941,-0.259639020989082,-0.185152756293233
"RNA destabilization (GO:0050779)",0.231066196868028,0.156332202355588,0.298999978743303,-0.485548645792958,-0.20912688692159,0.147771520348226,0.239798394172058,-0.153533682174665
"RNA export from nucleus (GO:0006405)",-0.00775594296633472,0.145328785505474,0.190795165057981,-0.322016167830396,0.062681431626443,0.0401544019793958,-0.0127677696393202,0.0133237579504729
