"","H20.33.020","H20.33.044","H21.33.003","H21.33.004","H21.33.005","H21.33.009","H21.33.023","H21.33.044"
"ATP metabolic process (GO:0046034)",-0.0396474694601956,0.197559981912904,0.197170336281386,-0.171196850111534,-0.062135077202438,0.0877976991911762,0.0493494840569582,-0.118513235617549
"ATP synthesis coupled electron transport (GO:0042773)",-0.4661124479963,0.578166284766338,0.26937300303165,-0.330533264412566,0.132844933565911,-0.0429829868870948,-0.164725575062918,0.227655080395199
"ATP-dependent chromatin remodeling (GO:0043044)",0.19443581273524,-0.148924685729827,-0.312169725664653,0.222250081946904,-0.121111440738383,0.344494240835801,-0.425128735281662,-0.0359572935976131
"AV node cell action potential (GO:0086016)",0.0770477278084302,-0.187647456129319,-0.770864848617326,-0.570912925135603,0.310452193193518,0.176760775591255,0.0584842832376053,0.142697466516568
"Arp2/3 complex-mediated actin nucleation (GO:0034314)",-0.480863904031426,0.453245612407106,-0.220258637367891,0.140604948237617,0.227517540495634,0.308219106781578,-0.260361482634918,0.0588251820265453
"B cell activation (GO:0042113)",-0.0194122594727688,-0.139253599009604,0.29684982074747,0.0246645229614702,-0.111481947800351,-0.00915238093088444,0.0418296690765358,-0.106489982789704
"B cell activation involved in immune response (GO:0002312)",0.0143704570139356,0.428409222141093,-0.225540036404425,0.15416513932456,0.0556184897330018,0.140923747969659,-0.341727448523831,-0.151698891282938
"B cell differentiation (GO:0030183)",0.079361340662665,-0.0512667019328529,0.338376453833548,0.126812358571994,-0.307780530527052,-0.206051366854346,0.0394593772854689,-0.136477983486399
"BMP signaling pathway (GO:0030509)",0.16261057677122,-0.21919968843219,0.0572223191976013,0.00720992388484681,-0.194630816184558,0.155693237165068,0.106761142366579,0.0655169955894175
"C-terminal protein amino acid modification (GO:0018410)",0.119615383296383,-0.316798916256613,-0.0183854021785825,-0.0473682653166394,0.164603889963049,0.145590646784992,-0.0757147656541332,0.282320781737997
"C-terminal protein lipidation (GO:0006501)",0.183468334408572,-0.349178321741963,0.0275643239021645,-0.11834948042105,0.173220766159802,0.190968755399637,-0.0540116739991536,0.232236402325436
"C21-steroid hormone biosynthetic process (GO:0006700)",0.441554061919622,0.0761140195545436,-0.119030737876433,-0.13504878994606,0.107936507936467,-0.116173871855168,0.226930833208156,-0.462231691919253
"C21-steroid hormone metabolic process (GO:0008207)",0.0672211112479204,-0.172856382563191,-0.142317357409457,0.0328403108548556,0.417877740315266,-0.23200521168853,0.154358015744064,-0.140867790766885
"CENP-A containing chromatin organization (GO:0061641)",0.123531187009173,0.381970848896991,0.159859261845015,0.0594825810274284,0.21187270849223,-0.16648303143709,-0.197740361351275,-0.285187760381772
"CENP-A containing nucleosome assembly (GO:0034080)",0.123531187009173,0.381970848896991,0.159859261845015,0.0594825810274284,0.21187270849223,-0.16648303143709,-0.197740361351275,-0.285187760381772
"COPI coating of Golgi vesicle (GO:0048205)",-0.141726266218075,0.349030146161578,-0.0332333880950318,-0.612225036072769,-0.554720133667596,-0.00264449472531741,-0.601685522393395,0.532768684973713
"COPI-coated vesicle budding (GO:0035964)",-0.141726266218075,0.349030146161578,-0.0332333880950318,-0.612225036072769,-0.554720133667596,-0.00264449472531741,-0.601685522393395,0.532768684973713
"COPII vesicle coating (GO:0048208)",-0.378108177429991,0.269820327138613,0.278424966811178,0.106954343950386,-0.281140199004825,0.283016102797127,-0.205196827524247,-0.0714600603383254
"COPII-coated vesicle budding (GO:0090114)",-0.398301379649367,0.225854942961204,0.292460410566145,0.124421798573982,-0.281126982041597,0.302792763442959,-0.201438826675404,-0.0527148511625157
"Cdc42 protein signal transduction (GO:0032488)",-0.152382900646841,-0.163291298903614,-0.254853181136347,0.360937221270966,0.225679846178285,-0.428683504554631,0.444262934900147,0.438523113248299
"DNA alkylation (GO:0006305)",0.131526895842673,0.0632622929122061,-0.478490823592636,-0.0967247698847594,-0.000721654392245419,0.42343122210764,-0.452503621007281,0.391806390698989
"DNA biosynthetic process (GO:0071897)",0.113250960529996,0.333351669477572,-0.104013384762666,-0.00265257923139445,-0.103341078473728,0.0130390810417832,-0.283384366115849,-0.223297446712037
"DNA catabolic process (GO:0006308)",-0.397244966177306,0.193332556480538,0.0730452883290273,0.188516435843293,0.269097934458247,-0.385223347701167,0.577220023630505,-0.147575043216608
"DNA catabolic process, endonucleolytic (GO:0000737)",-0.0711976235300617,-0.0714223949817287,-0.138974228345649,-0.214296785136771,0.100468894611638,-0.055768369898802,0.47339795555835,-0.265182741269697
"DNA conformation change (GO:0071103)",0.00512067096711097,0.0625072891842212,-0.283983975512489,0.277353894368375,0.131717597126015,0.348962241210939,0.133277689828795,-0.197912640483146
"DNA damage checkpoint (GO:0000077)",0.106512026359012,0.137525951673187,0.027273278615555,0.0865131972464489,-0.180776114062546,0.148652744940271,0.096866151718694,-0.12456440643223
"DNA damage induced protein phosphorylation (GO:0006975)",0.377706380422242,0.0873044686203744,-0.259833365322285,-0.493274291920739,0.0865137156794942,0.330993449222019,0.00776428061596832,-0.455828168979269
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",-0.015985013657434,-0.0665325389311288,-0.00112638709927562,-0.0687232306319676,-0.120703510079639,0.337505207120841,-0.111294584490609,-0.0844520796055407
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",-0.114155594307975,-0.123044642883281,0.05945026867662,-0.144825294572691,-0.152893642564403,0.442327702873588,-0.231541048761001,-0.0735894667809759
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.403607674127371,0.475592023577473,-0.335772095635563,0.0844139302093215,-0.314037659438408,-0.441883080080885,0.490767816860287,-0.0012304558180114
"DNA damage response, signal transduction resulting in transcription (GO:0042772)",0.399498671849803,0.529928139226977,-0.379743189122637,0.0176933095860131,-0.150819414146889,-0.368011069986869,0.0761307584837014,0.0633641158676203
"DNA dealkylation (GO:0035510)",0.102677195337953,0.294437586552622,-0.281825379007804,0.559470651788457,-0.39480411304044,-0.375378277390119,0.208589998124264,0.257342610857978
"DNA dealkylation involved in DNA repair (GO:0006307)",0.102677195337953,0.294437586552622,-0.281825379007804,0.559470651788457,-0.39480411304044,-0.375378277390119,0.208589998124264,0.257342610857978
"DNA double-strand break processing (GO:0000729)",-0.000138636356125516,0.144700970778125,-0.00484287663253744,-0.109385736388125,-0.0172687175708484,-0.107712832071918,-0.01453414522491,-0.130939779351959
"DNA duplex unwinding (GO:0032508)",-0.399868134093715,0.336344609033183,0.153704144604664,0.185790224867069,-0.0522860025123906,0.204726139754846,-0.246026730084369,-0.0405942971595399
"DNA geometric change (GO:0032392)",-0.278614674575498,0.000979645384690309,0.260037522364716,0.157474547259486,0.218618701390599,0.0282590147952794,-0.129421143000545,-0.262717850272504
"DNA ligation (GO:0006266)",0.181309373766008,0.239475905389599,-0.0476536256405687,-0.366679093470068,0.0920866098870993,-0.0620099080444234,-0.237603466871628,-0.171670835786777
"DNA ligation involved in DNA repair (GO:0051103)",-0.0946326624214829,0.235883569473298,0.0740004705423123,-0.241583383594325,0.406624664330874,0.0538997455670105,-0.0913072513823389,-0.473644934617054
"DNA metabolic process (GO:0006259)",-0.0890602545637678,0.298062419799486,0.0459997339828009,-0.00713640189183237,0.0382874921813572,0.0442694943213621,-0.145216860521689,-0.112675094603289
"DNA methylation (GO:0006306)",0.000676995995293805,0.210271096637255,-0.361040723516448,-0.08519895511603,-0.00329330786366244,0.415443287726531,-0.481535926006744,0.375300398573812
"DNA methylation or demethylation (GO:0044728)",0.131526895842673,0.0632622929122061,-0.478490823592636,-0.0967247698847594,-0.000721654392245419,0.42343122210764,-0.452503621007281,0.391806390698989
"DNA modification (GO:0006304)",0.148526299819859,0.656416173842912,0.0581317688403074,-0.348636902684113,0.181106709481754,0.0718558991098325,-0.479061732709551,-0.246000432867568
"DNA packaging (GO:0006323)",0.0417124900642661,0.0893900525400722,-0.250447572265091,-0.0214424823216629,0.0531437658744037,0.0152581086803917,-0.189755228650191,-0.00017031631240938
"DNA recombinase assembly (GO:0000730)",0.500918441802157,0.629676978987936,-0.574171303966228,-0.103644822233895,-0.351949975500101,-0.128124545945652,0.0299081035922807,-0.133413235459809
"DNA recombination (GO:0006310)",0.0360642069431649,0.321448723071932,0.189779782221391,0.0444072637404653,-0.0489878367036035,-0.0783406987441495,-0.194388028003145,-0.0795959718119177
"DNA repair (GO:0006281)",-0.0900783662100068,0.301225289730456,-0.0341275154507042,0.04100120923544,-0.0198416317550405,-0.0319720375321468,-0.0465003015662478,-0.0729689547849409
"DNA repair complex assembly (GO:0090735)",0.500918441802157,0.629676978987936,-0.574171303966228,-0.103644822233895,-0.351949975500101,-0.128124545945652,0.0299081035922807,-0.133413235459809
"DNA replication (GO:0006260)",0.125889098746343,0.265414384581271,0.0778678016006123,0.0219920244609585,-0.0158362952597005,-0.0547560799430957,-0.0278884194140766,-0.209972142890805
"DNA replication checkpoint (GO:0000076)",0.0181524882259186,0.301090118105779,-0.418730503071871,-0.615478691557291,0.44347582766983,-0.102456961390572,0.260009594361048,0.133422904057971
"DNA replication initiation (GO:0006270)",-0.0896645206050976,0.400528201331625,0.368289739306958,-0.354023098433404,-0.252187008155704,0.271714199801947,-0.188757762768641,-0.314270457088501
"DNA replication-dependent nucleosome assembly (GO:0006335)",0.164958605458409,0.108509830107318,-0.292652320804091,0.35982767793435,0.278763467034815,0.584717917666728,-0.383992736342919,-0.512596444135968
"DNA replication-dependent nucleosome organization (GO:0034723)",0.164958605458409,0.108509830107318,-0.292652320804091,0.35982767793435,0.278763467034815,0.584717917666728,-0.383992736342919,-0.512596444135968
"DNA replication-independent nucleosome assembly (GO:0006336)",0.0812778347189394,0.350669581491141,0.146876167514306,0.0414569131539736,0.097242993863761,-0.0153602411177772,-0.168895326799307,-0.330461255819296
"DNA replication-independent nucleosome organization (GO:0034724)",-0.126180329238734,-0.0606668337929254,-0.229785452664012,0.275828434029343,0.116772860664232,0.581168767276454,-0.391554109030363,-0.217580697453256
"DNA strand elongation (GO:0022616)",-0.0234384048083366,0.414199356670321,0.198086010960605,0.391543573110241,0.0407876558854027,-0.0185827382985741,-0.497552202699102,-0.346638392541559
"DNA strand elongation involved in DNA replication (GO:0006271)",0.0616970870253973,0.345847200935144,0.0515506980958838,0.14921870352527,0.0655563312911263,0.120746322303692,-0.399468039366709,-0.430257909413851
"DNA synthesis involved in DNA repair (GO:0000731)",0.161555604472674,0.286650868320966,-0.0676441132542648,-0.0963707820867055,-0.149650138437335,0.118363455260413,-0.294947489870652,-0.225550405563399
"DNA topological change (GO:0006265)",-0.159217952281122,0.109465758186318,-0.161692247178968,0.105153496892874,0.200300466276424,0.483119887537381,-0.0140374331550789,-0.293160468397654
"DNA-dependent DNA replication (GO:0006261)",0.134086245860036,0.267154726055675,0.143942843001137,-0.145632481828268,0.0412426406728992,0.0729358481532269,-0.253952554310097,-0.211576901057053
"DNA-dependent DNA replication maintenance of fidelity (GO:0045005)",-0.238517967489612,0.235578262536166,-0.169267721578158,-0.201375468682664,0.34394657551157,0.00341388752446323,-0.202539316268181,-0.0697276636749647
"DNA-templated transcription, elongation (GO:0006354)",-0.258257885717363,0.335570617177319,0.160099008128905,0.146237482114584,-0.0746088514700345,-0.0770093993215887,-0.156450253151601,-0.167277197468486
"DNA-templated transcription, initiation (GO:0006352)",-0.00184999219265469,0.0684375644249266,0.0615309768555369,0.0109678304106285,0.0345454247109348,0.062611364310143,-0.160125282490326,-0.0909486837468571
"DNA-templated transcription, termination (GO:0006353)",-0.266543030863395,0.330350288136063,-0.0870087371687836,-0.0445897249154189,0.112434021985163,0.0825615329650478,-0.205394903709759,-0.0259290614377421
"DNA-templated transcriptional preinitiation complex assembly (GO:0070897)",-0.474313999094482,0.378525983747493,-0.0367129762148115,0.38205662605616,0.0286693583372174,-0.287037990101101,0.272105376409018,-0.246084117321563
"ER overload response (GO:0006983)",-0.327922834072816,0.0953710561843897,0.29393566041264,0.635021191747553,-0.681336828688661,0.0196116054071683,0.339615662645369,0.143220020014649
"ER to Golgi vesicle-mediated transport (GO:0006888)",-0.256962674585842,0.202263632350426,0.229700292683926,0.0343226290935709,-0.172118416209773,0.171647929188287,-0.187447919211752,-0.0732790240042876
"ER-associated misfolded protein catabolic process (GO:0071712)",-0.244420845742602,0.57018627595363,0.198380212537155,0.194416583082521,-0.315905347978159,-0.0757001415137725,-0.631596524867882,0.121197360255713
"ERAD pathway (GO:0036503)",-0.356671238111492,0.356538574863844,0.277749073784271,0.0383197081750026,-0.15654314453119,0.0323071144225901,-0.263453940398415,-0.0286451942689872
"ERBB signaling pathway (GO:0038127)",-0.043417280544151,-0.158261756350286,0.149367621457519,-0.0648878783532421,-0.300569941313829,0.258927333766417,-0.0951375488968338,0.0782532557442011
"ERBB2 signaling pathway (GO:0038128)",0.00528285539814488,-0.00140408052084548,0.361199515724549,-0.100004588309669,-0.0904299302451553,0.275854837367644,-0.206565402094843,-0.0708848471558426
"ERK1 and ERK2 cascade (GO:0070371)",0.417565517578669,-0.237587973343806,-0.399675420876099,-0.540621436594712,0.309517123618764,0.371026581204087,-0.253608483144825,0.0852847537177056
"ESCRT III complex disassembly (GO:1904903)",-0.319933415263296,0.018074969374267,0.495053879168103,0.137372543477874,-0.253698180043146,0.307155649024011,-0.461862743163244,-0.0736795490373429
"ESCRT complex disassembly (GO:1904896)",-0.319933415263296,0.018074969374267,0.495053879168103,0.137372543477874,-0.253698180043146,0.307155649024011,-0.461862743163244,-0.0736795490373429
"Fc receptor mediated stimulatory signaling pathway (GO:0002431)",0.0320978237057024,-0.156375970006969,-0.0599076813765564,-0.125460575748319,-0.254248801517382,0.403029687825883,-0.217844688781962,0.121056231673528
"Fc receptor signaling pathway (GO:0038093)",-0.273776494218978,-0.0644340990838597,0.206297624101507,-0.0215188252591081,-0.190239122614776,0.331152370818312,-0.329635420510071,0.216562651718148
"Fc-epsilon receptor signaling pathway (GO:0038095)",-0.272629716186156,-0.0633777413581172,0.206195412515539,-0.0207778113617949,-0.177981315759405,0.335164699174935,-0.325186662822679,0.199780122844451
"Fc-gamma receptor signaling pathway (GO:0038094)",0.0354501404306031,-0.157812195360136,-0.0599880393832488,-0.126538678309829,-0.259800116801782,0.391948265928281,-0.210451477302389,0.168570049545854
"Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)",0.0354501404306031,-0.157812195360136,-0.0599880393832488,-0.126538678309829,-0.259800116801782,0.391948265928281,-0.210451477302389,0.168570049545854
"G-protein coupled acetylcholine receptor signaling pathway (GO:0007213)",0.454520196541524,-0.487245516922384,0.20542844267447,-0.272440571470337,-0.305432256362236,0.309690896548986,-0.345597292841972,0.314367660569558
"G-protein coupled glutamate receptor signaling pathway (GO:0007216)",0.328203406894044,-0.587281391208693,-0.402645510358596,-0.0290737907379731,0.101015904638613,0.494161740826133,-0.115764185695864,0.00751785953945774
"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",0.310698694773219,-0.429220313457207,-0.0809606658520494,-0.334773595537293,-0.0787679340295353,0.190224437840572,-0.153350106136006,0.312775063306005
"G-quadruplex DNA unwinding (GO:0044806)",-0.274524934858161,-0.319810386510257,0.280970625846765,-0.280041215567457,0.524760591233952,0.374884174813902,-0.337189635734375,-0.509268234740448
"G1 DNA damage checkpoint (GO:0044783)",0.0985398970233435,0.540209017091287,-0.325906795911847,0.045061323396249,-0.190400397212409,-0.0550606779806039,-0.0517918302564418,-0.150645244750143
"G1/S transition of mitotic cell cycle (GO:0000082)",-0.0844017948794073,0.00894942582540148,0.209103606129363,0.161657831423888,-0.267895933885802,0.0859237647087163,0.100516869280228,-0.120232318290065
"G2 DNA damage checkpoint (GO:0031572)",-0.0839935955685781,0.311135763078085,-0.0198199504089215,0.014810559208619,-0.0994896986720559,0.105016668990122,-0.0231741961922017,-0.272408710985974
"G2/M transition of mitotic cell cycle (GO:0000086)",-0.0569950617960547,-0.0874982751919052,-0.141122854829573,-0.244526615496968,0.102815018941052,0.279899860232363,-0.34287862103096,0.289962169531743
"GPI anchor biosynthetic process (GO:0006506)",0.0470038793388932,0.411352124301626,0.117155592021689,-0.119678432725487,0.0328159006580412,-0.422097011252788,0.321037602277353,-0.25971505538173
"GPI anchor metabolic process (GO:0006505)",-0.0541018845608874,0.486210774022684,0.00491767232490359,0.174058155569279,-0.050598661867634,-0.525877891262135,0.408063226467651,-0.262289158237203
"GTP metabolic process (GO:0046039)",-0.0935625910738637,-0.302035416550356,0.382069404870782,0.152668053239773,0.104344342548384,-0.0448191781154561,0.213525022363866,-0.354736897412697
"Golgi inheritance (GO:0048313)",-0.339785183624672,0.0375740003769442,-0.122816188097821,0.493859409423203,0.318662565665615,-0.134314909169956,-0.165246504728271,0.292741903438572
"Golgi localization (GO:0051645)",-0.192166583334267,-0.0103284399233777,-0.0360331020934619,0.138805412282259,-0.20603262387024,0.181575338902409,0.112166267367893,0.146168182767704
"Golgi organization (GO:0007030)",-0.152914416561131,0.0751205498784566,0.184248639772345,0.04883363910067,-0.0280353059110975,0.0574523922260973,-0.111684082915244,-0.120917438495708
"Golgi ribbon formation (GO:0090161)",-0.222398703436459,-0.0419318376817785,-0.0717551846205521,-0.244405255957378,-0.128111495980022,0.215893385918856,-0.0886569039726081,0.0388259790212855
"Golgi to endosome transport (GO:0006895)",0.0586862976676128,-0.0843746961993626,0.11800542205032,0.302159851182064,-0.111306492808964,0.232728976642905,-0.187813129293068,-0.235428327692955
"Golgi to lysosome transport (GO:0090160)",-0.195722915003609,0.453372310985328,0.0670716188643755,0.50481699513951,-0.605592549904572,0.0449851580212492,0.000230014724373173,0.137878870413413
"Golgi to plasma membrane protein transport (GO:0043001)",0.229563302368417,-0.227410150235767,-0.128787980053011,-0.336232761934127,0.273803386496139,0.250983767916107,-0.207783814241004,-0.0222091914902835
"Golgi to plasma membrane transport (GO:0006893)",0.109908287184564,-0.28283394863639,0.135871831961182,-0.0134378861809291,0.00568399727189389,-0.0839072813290529,0.113301542811944,-0.0419251311851576
"Golgi to vacuole transport (GO:0006896)",0.0126233071392961,0.353305294917574,-0.154084567881401,0.49468455549251,-0.448021073240449,-0.137993379381031,-0.0426717800629756,0.0230519245840263
"Golgi transport vesicle coating (GO:0048200)",-0.141726266218075,0.349030146161578,-0.0332333880950318,-0.612225036072769,-0.554720133667596,-0.00264449472531741,-0.601685522393395,0.532768684973713
"Golgi vesicle budding (GO:0048194)",-0.282031859810603,-0.132865379794429,0.551265575755824,0.24027245563193,-0.330671226225301,0.175520977820998,0.0415308765772587,-0.415545019376251
"Golgi vesicle transport (GO:0048193)",-0.161673897893746,0.191062186013911,0.228304037630569,0.0164097625804753,-0.147755587335969,0.0560877721659384,-0.144661080727252,-0.0982851082072684
"I-kappaB kinase/NF-kappaB signaling (GO:0007249)",0.170671683421721,-0.179492880532933,0.138443493628089,-0.17269287281997,0.00118949022355005,0.0461359869331777,-0.0845868328007662,0.146803114300496
"IRE1-mediated unfolded protein response (GO:0036498)",-0.108294671019108,0.135903603126251,0.144645894380296,-0.210874236308809,0.0575823729942495,0.226610754627089,-0.203277499621224,-0.14338584479997
"IRES-dependent viral translational initiation (GO:0075522)",-0.632159643765729,0.622836442444981,0.42367717558332,0.43045497870501,-0.168371173241544,-0.103815823519475,-0.201512392126829,-0.266839378238376
"JAK-STAT cascade (GO:0007259)",-0.0513897818988053,-0.288491875098926,0.126900603282089,0.206103946625425,-0.0669456089600776,0.216940186188934,-0.0464956787465618,0.0418113950747827
"JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)",0.455371340002295,-0.542480623407301,-0.214003735266829,-0.505924552996931,-0.4017119955755,0.44311777915957,-0.27397469382337,0.368664390641603
"JNK cascade (GO:0007254)",-0.00424294090816066,-0.200727160640474,0.156244692577382,0.160375391741843,-0.230123225598456,0.267329244786262,-0.193522259055187,-0.0479628872478333
"L-alpha-amino acid transmembrane transport (GO:1902475)",0.21702217632777,-0.149795201872499,-0.410543769909689,-0.0401809655375669,0.0732609662047456,-0.349787753366209,-0.0216820243430602,0.340436448926705
"L-amino acid import (GO:0043092)",0.0745215002196927,-0.0654080695013168,-0.437705963131586,0.364660302352251,0.193504456026081,-0.629771948876767,0.355252090068461,0.579836444363985
"L-amino acid transport (GO:0015807)",-0.108419660591304,-0.109389364596864,-0.190805658798567,0.0624962951507017,-0.153789867502419,-0.284297746595186,0.0505739557386227,0.19830896206456
"L-ascorbic acid metabolic process (GO:0019852)",0.568074066235844,0.531713049991677,-0.210269598345132,-0.240226627306068,-0.156721357722937,-0.289705776802007,-0.223916599336672,0.392612187387252
"L-cysteine metabolic process (GO:0046439)",-0.359032977858143,0.220318334031467,0.491757555378026,-0.044201673819062,-0.522441467989025,-0.678111481724626,0.293170817323046,0.596925318634278
"L-glutamate transport (GO:0015813)",0.0348076819752426,-0.0446472774427794,-0.0451651344136494,-0.0900780431239896,-0.0840749347981249,-0.0544388108763706,-0.179861707646822,0.175073093266156
"L-methionine salvage (GO:0071267)",-0.25279866332505,0.725345848439866,0.100417710943991,0.502172096908914,-0.0270528193572991,-0.0253879703603423,-0.0462332381006202,-0.485713399749821
"L-phenylalanine catabolic process (GO:0006559)",0.275933133454823,0.485301321815113,-0.0804760716958746,-0.0194769061748485,-0.014531451340322,-0.149532923217161,0.235421888053426,-0.5726525452307
"L-phenylalanine metabolic process (GO:0006558)",0.275933133454823,0.485301321815113,-0.0804760716958746,-0.0194769061748485,-0.014531451340322,-0.149532923217161,0.235421888053426,-0.5726525452307
"L-serine metabolic process (GO:0006563)",0.628675574469304,-0.533969394821059,-0.374423990563422,-0.109318780170237,-0.00245272333207874,-0.0110965149118307,0.394522974101876,0.186513116313672
"MAPK cascade (GO:0000165)",-0.136708190507444,-0.0759231632241666,-0.0367929089254115,-0.0106483430290358,-0.130676264513859,0.277711138042963,-0.21272847567661,0.108663231485792
"MyD88-dependent toll-like receptor signaling pathway (GO:0002755)",-0.140817816763782,-0.159840643800226,0.297762070081927,0.0572512204158822,-0.209550211424722,0.205436452728465,-0.294167585965439,0.149251940036553
"MyD88-independent toll-like receptor signaling pathway (GO:0002756)",0.107881121625922,-0.0671460543573371,0.0936324375541801,-0.241348959812823,0.30187490043415,0.176305439897957,-0.324419730139626,-0.0168478911933819
"N-acetylglucosamine metabolic process (GO:0006044)",0.250168178464699,0.307493314828157,-0.237789955126983,0.0449245705469659,0.376681581881891,0.0227719367950749,-0.134725508105556,-0.347435898285828
"N-acetylneuraminate catabolic process (GO:0019262)",0.277163389828133,0.27449105342134,-0.111676707156072,-0.222681458908005,0.297288401399092,-0.271615285486331,0.276713367161468,-0.385807320057717
"N-acetylneuraminate metabolic process (GO:0006054)",0.388340438463258,0.183923119009929,-0.479585636505871,0.18447838950944,0.134832628771361,-0.361678436759992,0.140406280484061,-0.140905878748329
"N-glycan processing (GO:0006491)",-0.446692166420305,-0.28815537237876,0.490047370662587,-0.00311293060236781,0.0837208620056667,0.19586160594699,0.280839247987296,-0.0797165985271681
"N-terminal peptidyl-methionine acetylation (GO:0017196)",-0.242770067478965,-0.194193464556118,0.305541624751667,0.473567200335779,-0.209708460184856,0.192224026848698,0.00912357302036626,-0.109422151576657
"N-terminal protein amino acid acetylation (GO:0006474)",0.0556565656260232,-0.22517433715176,0.248514435685273,0.256432386834443,-0.0688784372203773,0.154033342946361,0.175699633559717,-0.263540725235396
"N-terminal protein amino acid modification (GO:0031365)",-0.239505701554482,0.0860340708689218,0.449564166736196,0.390834909637987,0.0252713142580926,-0.0721120878060095,0.191669280040622,-0.265102072437521
"NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)",0.0926221235078441,-0.193041932988842,-0.0217843325552208,-0.134708473484849,0.082798528641298,0.0293852012775867,-0.254706539911102,0.395536824229927
"NAD biosynthetic process (GO:0009435)",0.216104894982023,-0.198873289486489,-0.0664527251533104,0.0299054658484047,0.100848518070357,0.0461239948163586,-0.141996108983421,0.161376764394479
"NAD metabolic process (GO:0019674)",-0.228767399646511,0.165387423100166,0.0660012674990445,0.239513369273196,0.0482015466763764,-0.283715022848105,0.114203164596091,-0.121600248457097
"NADH dehydrogenase complex assembly (GO:0010257)",-0.425063281210456,0.565328652899793,0.298134633029632,-0.268250138081503,-0.115497759018927,0.191016410536944,-0.14926873480901,-0.186399688860796
"NADH metabolic process (GO:0006734)",-0.543561089883674,0.560801619221918,0.616418870450414,0.130231392531959,-0.611033588174437,0.0141394433770256,-0.457827606081923,0.636207871614885
"NADP metabolic process (GO:0006739)",0.0518200799213186,0.345005999812767,-0.277422968733406,0.4294189300731,-0.205264777205319,-0.337760751673531,0.232516502823783,-0.0799602123861286
"NIK/NF-kappaB signaling (GO:0038061)",-0.544259734063711,0.16662828439481,0.23559278025434,0.135135343886761,-0.302097493604488,0.221286645542384,-0.271586686740846,0.206567236579125
"NLS-bearing protein import into nucleus (GO:0006607)",-0.162244894605313,-0.304842351760604,0.416173200519241,0.437401329152197,-0.350217963879284,0.317562712978592,-0.180742965930551,-0.258598914800347
"Notch receptor processing (GO:0007220)",-0.415198539065854,0.288485889080515,0.0399531929120653,0.500061287878821,-0.0767441689986872,-0.4200097390594,-0.0182910330695905,-0.0292072256373028
