"","H20.33.020","H20.33.044","H21.33.003","H21.33.004","H21.33.005","H21.33.009","H21.33.023","H21.33.044"
"DNA conformation change (GO:0071103)",-0.187247654447924,0.0994483168234932,0.34889944699576,0.134182457146745,-0.313501106148538,0.132819050158404,-0.377365080705498,0.0766588078046339
"DNA damage checkpoint (GO:0000077)",0.0508104510065335,0.27035829457546,-0.0881586938185108,-0.160500783959308,-0.125422724232337,0.141363858112492,-0.303620444120848,0.0560862456417041
"DNA damage induced protein phosphorylation (GO:0006975)",-0.22311538573338,-0.0565381809870615,-0.219266979411572,0.150271512113587,-0.117282247590824,0.572864506661556,-0.28753125703904,-0.124444357856933
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.0747743440435328,-0.0644394534174528,-0.049787215607067,-0.220453292477188,0.0248076716687981,0.220798252170771,-0.367733608873701,0.363121608421745
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",-0.0287239214406425,0.015287317027654,-0.0878291079317945,-0.318412489996148,0.0615499334950673,0.297751486466144,-0.361360332682762,0.392955922025585
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.382655501766877,0.0925931502431802,-0.108501310300361,-0.0648029769630794,-0.0989532269497929,-0.295855574702469,-0.298460864093639,0.337058284219019
"DNA damage response, signal transduction resulting in transcription (GO:0042772)",0.382655501766877,0.0925931502431802,-0.108501310300361,-0.0648029769630794,-0.0989532269497929,-0.295855574702469,-0.298460864093639,0.337058284219019
"DNA dealkylation (GO:0035510)",-0.22658244268331,0.183656420155173,0.221839703295287,0.339751946947286,-0.556192772360435,-0.153521705721162,0.404892502395238,-0.0615695718597433
"DNA dealkylation involved in DNA repair (GO:0006307)",-0.22658244268331,0.183656420155173,0.221839703295287,0.339751946947286,-0.556192772360435,-0.153521705721162,0.404892502395238,-0.0615695718597433
"DNA double-strand break processing (GO:0000729)",0.125342119381331,0.114007968331343,-0.000265284079358552,0.102103158534602,-0.182965473074205,-0.283742852080188,0.277743018269369,0.282630677115992
"DNA duplex unwinding (GO:0032508)",-0.361987390300974,0.322526256180639,-0.410767711141506,-0.137260773653123,0.171715168330035,0.0675179876398045,-0.287829286449196,0.270309952913665
"DNA geometric change (GO:0032392)",-0.261388057598034,0.260687340381148,-0.306248859413657,-0.0349715907194001,-0.0303195127239647,-0.187937048008783,-0.25985666797611,0.384316321847071
"DNA ligation (GO:0006266)",-0.0228729264391508,0.32756194016656,-0.339414370273519,0.0454306068819666,0.293911446937355,-0.413849863942247,0.0709918313132183,0.406443695967826
"DNA ligation involved in DNA repair (GO:0051103)",0.189277166741767,0.232158832638272,0.0189810685886552,0.0362654474737105,0.202146590635868,-0.30990333028168,0.102657522628585,0.315516032413051
"DNA metabolic process (GO:0006259)",-0.122739184055891,0.19114178574271,-0.0800348550266021,-0.0262629956732301,0.0367340674219484,-0.110568213564799,-0.0989682740120992,0.152878990690549
"DNA methylation (GO:0006306)",0.34056319431973,0.228811208106756,0.0527803703991359,0.0107569946653484,-0.468376526057618,0.175991492613356,-0.254765905928749,-0.109327374842004
"DNA methylation or demethylation (GO:0044728)",0.484998435947805,0.238445915847138,0.132131401356851,0.0116733650677072,-0.509850293811552,0.111038993160542,-0.259841753751437,-0.11114006713108
"DNA modification (GO:0006304)",-0.0913248714104505,0.520731769076358,-0.169142494286484,0.0910385749685905,-0.147551133855944,-0.279621980452412,0.120925562019917,-0.0186855481559799
"DNA packaging (GO:0006323)",0.159210089086791,0.461255688934551,-0.129650847072969,-0.319565045421705,-0.139774160421211,0.282199017445109,-0.232278259652112,-0.109096364751154
"DNA recombination (GO:0006310)",0.0274515329968895,0.0356293178369838,-0.194384265563746,0.19000942857506,-0.114220907261397,-0.0409149352002169,-0.310867575512212,0.142289774939776
"DNA repair (GO:0006281)",-0.179718587970715,0.269069111800733,-0.0763342738354584,0.0102146553577877,-0.0476617777865578,-0.0587360188031362,-0.0786296988618693,0.152893751926734
"DNA replication (GO:0006260)",-0.0554743425893195,0.210880786118876,-0.113337218046547,0.0131179159555452,0.113633749007559,-0.0506446964642583,-0.139674977989142,0.0257044044434113
"DNA replication checkpoint (GO:0000076)",0.398663367096432,0.245119443112109,0.0450130548303108,-0.163721713827807,0.36547285449685,-0.373206747669793,-0.138798955613521,-0.141445793802896
"DNA replication initiation (GO:0006270)",-0.166092820725463,0.501266787641129,-0.0409842859916027,-0.335531592061001,0.147609355332451,-0.195761301399455,-0.365981037560121,0.365914086587601
"DNA replication-independent nucleosome assembly (GO:0006336)",-0.106639716044695,-0.102990380593866,-0.466842822000621,-0.00525452566554713,-0.00673395803373117,0.0732331227936017,-0.390720255794145,0.417334245682582
"DNA replication-independent nucleosome organization (GO:0034724)",0.186984226470245,0.00322733947466516,-0.445328636855507,0.376133419829311,-0.105335343547154,0.115857920407814,-0.190354576218942,-0.0551870311467655
"DNA strand elongation (GO:0022616)",-0.256639529086184,0.209960791512723,-0.0849747038169514,0.20460546653113,0.155701754385922,-0.301882517246415,-0.409212711163102,0.115246853005622
"DNA strand elongation involved in DNA replication (GO:0006271)",-0.151564706653294,0.15579384272589,-0.0554347753866095,0.217763266345985,0.310453789311258,-0.282786646897749,-0.220807059491346,0.203551982567495
"DNA synthesis involved in DNA repair (GO:0000731)",-0.119894074780042,0.0282533404420158,0.0370919903478319,0.0499294036654664,0.0834136391034554,-0.141434772859334,-0.148646356482532,0.189442794984327
"DNA topological change (GO:0006265)",-0.10582879658688,0.119452692044998,0.144784189110173,0.00519026475784862,0.097004556936216,-0.15738478406117,-0.493909224046569,0.194573148738995
"DNA-dependent DNA replication (GO:0006261)",-0.191234087454648,0.232625684488239,-0.118129592943142,-0.14902590782636,0.165770759934779,0.0490939469068842,-0.264702355416368,0.263114193242962
"DNA-dependent DNA replication maintenance of fidelity (GO:0045005)",-0.050196844863326,0.322708344068742,-0.283181962687114,0.243129256008841,-0.141996485711822,-0.0406409996230792,-0.258860818871718,0.241332012342937
"DNA-templated transcription, elongation (GO:0006354)",-0.0980851803619572,0.397749166164263,0.0254637700224994,0.0457552940714951,-0.265999383075898,-0.149247370339607,-0.0564015364392808,0.106130368408248
"DNA-templated transcription, initiation (GO:0006352)",-0.0225531405666126,0.136235981295645,-0.0664811707713163,0.0172831916272922,-0.238978387307062,0.129711796040564,-0.111574222220988,0.0372233638305496
"DNA-templated transcription, termination (GO:0006353)",-0.232668088530009,0.429060865488028,-0.268052046071928,-0.0281605640772118,0.00819731553261499,-0.114156425962703,0.120155450961062,0.0296694848004446
"DNA-templated transcriptional preinitiation complex assembly (GO:0070897)",0.208376868215526,0.386498577497933,0.00154525611876163,-0.0288863012907636,-0.585118515748923,-0.490764248675969,0.107368584115397,0.375853314960793
"ER overload response (GO:0006983)",-0.68848085117787,0.472045440929198,0.329655202789233,0.0382999257698659,-0.574314758976571,0.161136346662188,-0.122647118829852,0.495814897300686
"ER to Golgi vesicle-mediated transport (GO:0006888)",-0.21066890556948,0.244867172260782,-0.0383581463464555,0.126720635177195,-0.252714967237384,0.0559596156717208,-0.134990677596889,0.183561494984083
"ER-associated misfolded protein catabolic process (GO:0071712)",-0.283716185133435,0.495804322620901,-0.327503145228432,-0.240048541485926,-0.0625971582164812,-0.0160280109654765,-0.205039991122817,0.286542424704281
"ERAD pathway (GO:0036503)",-0.397938327227888,0.295010912876308,-0.06787964401873,-0.0303329857312583,0.118205570370475,0.0484217735046107,-0.163799619580315,0.0501286367549017
"ERBB signaling pathway (GO:0038127)",0.15149145664777,-0.157954211255203,-0.0844166462421498,-0.154667860853726,0.106119001332761,0.262616645679294,-0.309087384478264,0.066497094612922
"ERBB2 signaling pathway (GO:0038128)",0.18522604276971,-0.0437704939400531,-0.200498521216823,-0.494724999699,0.183892714963447,0.384504927458746,-0.32602785671466,0.352715518584746
"ERK1 and ERK2 cascade (GO:0070371)",-0.503084027837241,0.390026103255658,-0.148434075241355,-0.177305040243307,0.0296696279381831,0.466513926431612,-0.262619601378336,0.0786663212484199
"ESCRT III complex disassembly (GO:1904903)",-0.653064279976408,0.352793378838899,-0.193700458306923,-0.317768100488339,0.272819069567463,-0.220197615056903,0.0841243257722752,0.20767722725308
"ESCRT complex disassembly (GO:1904896)",-0.653064279976408,0.352793378838899,-0.193700458306923,-0.317768100488339,0.272819069567463,-0.220197615056903,0.0841243257722752,0.20767722725308
"Fc receptor mediated stimulatory signaling pathway (GO:0002431)",-0.0251475724040547,-0.153572075988497,0.022579560668443,-0.11623792147704,-0.017121651769698,0.299055257875731,-0.253025199441263,-0.0742086371220705
"Fc receptor signaling pathway (GO:0038093)",-0.254505981254273,0.0309359906213471,0.0613472284349372,-0.146846881755883,-0.0452644484906548,0.256426386717889,-0.240497925720884,0.235283188221784
"Fc-epsilon receptor signaling pathway (GO:0038095)",-0.25717698918576,0.0500547683918486,0.0473939965035715,-0.168787175751196,-0.0454804991330784,0.260213873737743,-0.242553083292605,0.238108814907909
"Fc-gamma receptor signaling pathway (GO:0038094)",-0.0251475724040547,-0.153572075988497,0.022579560668443,-0.11623792147704,-0.017121651769698,0.299055257875731,-0.253025199441263,-0.0742086371220705
"Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)",-0.0251475724040547,-0.153572075988497,0.022579560668443,-0.11623792147704,-0.017121651769698,0.299055257875731,-0.253025199441263,-0.0742086371220705
"G-protein coupled acetylcholine receptor signaling pathway (GO:0007213)",0.0180496245605921,-0.154842033428543,0.226404968927147,0.182488625527614,-0.387857180151497,0.301006068742896,-0.552491423308803,-0.0890866578598372
"G-protein coupled glutamate receptor signaling pathway (GO:0007216)",0.142247884467576,-0.497783957071792,-0.119702919967658,-0.226831956568315,0.112002865786361,0.515357882801339,0.0431888336230201,-0.183425749711013
"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",0.523160594047691,-0.32391145754789,0.266023754192672,-0.515324818716665,-0.014485314226943,-0.0877194310475803,-0.335134143608516,0.352508886356836
"G-quadruplex DNA unwinding (GO:0044806)",-0.244396288649072,0.197102008462235,-0.662483783208014,-0.531981972442629,0.107352535960994,0.423132596732411,-0.563936288955662,0.635648947819983
"G1 DNA damage checkpoint (GO:0044783)",0.0768357155522388,0.350090375733196,0.127846053042525,-0.255574077944141,-0.334127450796781,0.402153240472687,-0.577719095366086,0.611842636594156
"G1/S transition of mitotic cell cycle (GO:0000082)",-0.22242709817263,0.074846836137375,0.168462922703159,0.00424026855390897,-0.160862524758477,0.0187992222187645,-0.272039786269834,0.106025416474195
"G2 DNA damage checkpoint (GO:0031572)",0.0153566773950131,0.485759348839611,-0.132636822797016,0.0895089046117549,-0.296430631166014,0.220813794782715,-0.414076613863713,-0.0314989285167103
"G2/M transition of mitotic cell cycle (GO:0000086)",0.108881789730882,-0.156114809471818,-0.178488448281973,-0.104828973537011,-0.00380898307233446,0.0902987176790002,-0.195929134385733,0.270812550059344
"GPI anchor biosynthetic process (GO:0006506)",-0.16310522287926,0.347962909634992,-0.0133349043559477,0.123918467174964,0.0742366841938404,-0.483262148190021,0.0895188988104813,0.21274603880703
"GPI anchor metabolic process (GO:0006505)",-0.192803025760162,0.281596733455366,-0.106378806127296,0.326333113873101,-0.0470514429109111,-0.49108281012584,0.183023903620626,0.363775188260172
"GTP metabolic process (GO:0046039)",0.243981244182105,-0.123130578651023,0.00474727707079972,-0.408898659664389,0.167997708726733,-0.069655450282439,-0.408240600733532,0.452709586789292
"Golgi inheritance (GO:0048313)",-0.172632203326939,0.220980389266266,-0.0909465233218506,0.140493516350079,-0.628147732539361,0.467136915961134,0.0159606309789331,-0.00675338885336199
"Golgi localization (GO:0051645)",0.151538112720973,-0.0304690753209259,-0.196426705673296,-0.133407412473388,-0.193991947967414,-0.321373499992629,0.0262806636652639,0.529786845482614
"Golgi organization (GO:0007030)",-0.190520278180224,0.00433132116385296,0.0700956536241335,0.0745338504397504,-0.188916552038456,0.128581040994651,-0.142543676474033,0.198544899617517
"Golgi ribbon formation (GO:0090161)",-0.41409125465581,-0.011629085489768,0.0912474674978307,-0.412287866387719,0.0471766486953941,0.285375359840473,0.109345475441752,0.361441992497973
"Golgi to endosome transport (GO:0006895)",-0.437380044309758,-0.0643327475573536,-0.120381313905768,0.170499179867531,-0.290241376190385,0.1078639443326,-0.456006933832791,0.256618263081665
"Golgi to lysosome transport (GO:0090160)",-0.289640383139488,0.129742119451126,-0.0801467244320472,0.499752433221563,-0.577630383651122,0.169777879381189,-0.62856413967327,0.286627298062569
"Golgi to plasma membrane protein transport (GO:0043001)",0.23546918898441,-0.43475137539057,-0.0653568594213564,-0.110609562650505,0.186805632862993,0.0251122659632846,-0.311920809021826,0.32281361436316
"Golgi to plasma membrane transport (GO:0006893)",0.0636646416781379,-0.382213746604499,0.0273808618014023,-0.025971287787032,0.0837147622544483,0.136305280568499,-0.142138026833501,0.35945161506596
"Golgi to vacuole transport (GO:0006896)",-0.0153099500233483,0.150733353150625,0.00889306283597574,0.566091053007866,-0.469586231670153,0.0727833887102884,-0.518796690044478,0.159897797970355
"Golgi transport vesicle coating (GO:0048200)",-0.280162772522602,0.525764228794447,0.480747678237215,-0.141277939603862,-0.706618948419655,0.0157358269805762,-0.155120746979318,0.109602472497712
"Golgi vesicle budding (GO:0048194)",0.00417513398946187,-0.489479396716242,0.249266207821835,-0.271964702054865,0.113355954849361,0.385607710595512,-0.32995670902204,-0.15884340729601
"Golgi vesicle transport (GO:0048193)",-0.154539806734068,0.14421043230589,-0.0452226670239688,0.0701405993773777,-0.16019936615996,0.0746497396356951,-0.149911828546666,0.138455000787951
"I-kappaB kinase/NF-kappaB signaling (GO:0007249)",0.102643367481863,-0.0340139883582823,0.0325620644220465,-0.504789858677107,-0.0933003996384736,0.0656997821341979,-0.299877405523636,0.28994819512815
"I-kappaB phosphorylation (GO:0007252)",-0.270458968279737,-0.52318830560254,-0.202519432803436,0.346531939630011,-0.496834677705278,-0.106522044457338,0.166030337569436,0.578567871521536
"IRE1-mediated unfolded protein response (GO:0036498)",-0.274369906326555,0.259149840461512,0.0318092172846468,-0.30182754521076,-0.00690889658861893,0.0449313185411004,-0.243207876367114,0.247994100428035
"IRES-dependent viral translational initiation (GO:0075522)",-0.504655934782121,0.595988065604478,-0.131119361612176,-0.278165868278359,-0.0160276617282278,0.187761305021572,-0.357106768270657,-0.0940744074526534
"JAK-STAT cascade (GO:0007259)",-0.222546541259467,0.088163150091701,0.316120965189786,-0.245216910745136,-0.205230447805473,0.305413546923781,-0.0646815848809521,0.0934652640105344
"JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)",-0.413480520045304,-0.395104451160869,0.427398119270083,-0.252517106650907,-0.276983774861945,0.606656084018279,-0.190362633767475,-0.306914042613128
"JNK cascade (GO:0007254)",-0.0206942753197935,-0.126058711022992,0.167019973320448,-0.133336497273342,-0.0121836092378006,0.0715059894043094,-0.252824898053095,0.134517978728791
"L-alpha-amino acid transmembrane transport (GO:1902475)",-0.0199930285220377,-0.162339108110144,0.0724642955700691,0.288126840482137,-0.00490627005742966,0.14400690359623,-0.115062259681547,-0.0436211484275376
"L-amino acid import (GO:0043092)",-0.0467237902888216,-0.203993915979947,0.437436632631885,0.437317524186207,-0.0823291020655559,-0.290090590022325,0.322587323514687,0.101453555684487
"L-amino acid transport (GO:0015807)",0.0125440688433091,0.22048542221714,-0.0384909900167918,0.225588675313317,-0.126671610776499,-0.183974882724608,0.164907983950994,-0.11626800299668
"L-ascorbic acid metabolic process (GO:0019852)",0.0320934917453922,0.187667399717637,-0.0391698313322762,-0.644102532311823,0.401954037722365,0.072073798085912,0.112106557592012,-0.0808439523710113
"L-glutamate transport (GO:0015813)",0.23378449750857,-0.530811729328895,0.304533385119584,0.474036146303186,0.372112788521205,-0.350003086387502,0.382461343897934,-0.173874204515588
"L-methionine salvage (GO:0071267)",-0.253331595281918,0.443974754003796,-0.488073837927261,0.101347523079199,0.0620235982040593,-0.463622314739426,0.0273805128980725,0.348759850456205
"L-phenylalanine catabolic process (GO:0006559)",0.360423329724781,-0.545749487102702,0.465072569698244,-0.147537818052353,0.580951349793269,-0.122723149538097,0.460539059194311,-0.601182224748008
"L-phenylalanine metabolic process (GO:0006558)",0.360423329724781,-0.545749487102702,0.465072569698244,-0.147537818052353,0.580951349793269,-0.122723149538097,0.460539059194311,-0.601182224748008
"L-serine metabolic process (GO:0006563)",0.318464118067352,-0.673252553349405,-0.0209108463047172,0.121430783360497,0.447694161283786,-0.21029835832707,-0.0130462364304978,-0.355134646319499
"MAPK cascade (GO:0000165)",-0.132058903744358,0.0117041892100051,0.0573195987865473,-0.124165305227639,-0.101664961765963,0.2597660837526,-0.100081683563507,0.0831637178733018
"MyD88-dependent toll-like receptor signaling pathway (GO:0002755)",0.0712407483101272,-0.34866930476187,0.217892875138714,-0.368737535514652,0.0642353970682841,-0.0928434746686152,-0.249116978977796,0.450121847172504
"MyD88-independent toll-like receptor signaling pathway (GO:0002756)",0.0643466870161098,0.0600446341296815,0.0316738144644074,-0.404714328028265,-0.037577983841181,-0.125824992767631,-0.248145015095847,0.284241849979463
"N-acetylglucosamine metabolic process (GO:0006044)",0.312638070311345,-0.154634004111476,-0.551052439734141,-0.00988122244015663,0.181460166435708,-0.399533995814999,0.558536127050671,-0.272470042396735
"N-acetylneuraminate metabolic process (GO:0006054)",0.266581168137469,-0.136582726967316,0.118826853176886,-0.14154496176414,-0.440597000395736,-0.290654515510269,0.457934224680156,-0.233686620722038
"N-glycan processing (GO:0006491)",0.104016650761413,-0.236227948771078,0.436601555261185,0.00927620572691035,0.150568823522776,0.198578828058617,-0.0785642138161795,-0.284765386583527
"N-terminal peptidyl-methionine acetylation (GO:0017196)",-0.442097189312451,0.540670427655848,0.186600170776269,-0.104892863180175,-0.207329118439633,-0.329432252884106,-0.0075262842641276,-0.0172305764411364
"N-terminal protein amino acid acetylation (GO:0006474)",-0.279130324337867,0.174920686299633,0.199830434674063,0.0564439457042592,-0.134359829304812,-0.11618199113339,-0.280327461408035,-0.0320689055456694
"N-terminal protein amino acid modification (GO:0031365)",-0.429957041887571,0.505573486751219,-0.158761107302339,-0.079077475995809,-0.0660466088410252,-0.239788238324882,-0.0678132263954614,0.0716003348595654
"NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)",-0.228010567777454,0.191749347258524,0.0361956600149868,-0.574126482742687,0.517589042956345,0.195634593423842,-0.276527588940596,-0.341285620686545
"NAD biosynthetic process (GO:0009435)",0.0666449464234264,0.0861363335881517,0.347670955481538,-0.0667668389655414,-0.104490504294193,0.0413652477568425,-0.256235706360252,-0.397516615398117
"NAD metabolic process (GO:0019674)",-0.0642013631009763,-0.0764105498513012,0.199398339858264,0.168590973178544,-0.131163840667964,-0.31933208842939,0.18416063676176,0.0840567424281806
"NADH dehydrogenase complex assembly (GO:0010257)",-0.396549868339967,0.280679534201594,-0.25010670679955,-0.108336658836625,0.283653655682018,-0.337976578530519,0.193752425934763,0.461309716031392
"NADP metabolic process (GO:0006739)",-0.612105329892539,0.284492652943722,-0.044259661869161,0.365046695677976,-0.203724492391806,0.136624058760048,0.246564829513207,0.0649860613295571
"NIK/NF-kappaB signaling (GO:0038061)",-0.381328153255856,0.358663604837035,-0.0836238129559722,-0.25306425795893,-0.222639989453078,0.09625937185289,-0.125426914085479,0.32588544778545
"NLS-bearing protein import into nucleus (GO:0006607)",-0.24583850286378,0.283625931836225,-0.150733478226575,0.403563639943066,-0.40673125906863,-0.0373753932706639,-0.267815154515295,0.507208045029345
"Notch receptor processing (GO:0007220)",-0.35730604515484,0.385111239491967,0.331556162917555,0.355237080249747,-0.142729408466457,-0.592804240587097,-0.412613362243659,0.521494411453438
"Notch receptor processing, ligand-dependent (GO:0035333)",-0.25802525528828,0.446602362306819,0.219126047426903,0.391563313635376,0.0506497723805903,-0.621261775211086,-0.563094689312195,0.453684171215334
"Notch signaling involved in heart development (GO:0061314)",-0.546765341505983,0.167886772946804,0.307014536414943,0.110003428290106,-0.0410762999683408,0.474733264401706,-0.108836193994291,0.00638617980067552
"Notch signaling pathway (GO:0007219)",-0.00736837162781587,0.0424827255128666,0.286239130539145,-0.0341863530899099,0.0501617235382454,0.05979271363514,-0.272575417791979,-0.00897872696898125
"O-glycan processing (GO:0016266)",0.258909602889528,0.0119810661103558,0.235803934615002,-0.0516097497623497,-0.363534690445135,0.165061545187797,0.357758039944215,-0.285781548022887
