pathway,score_adj,celltype,logFC,P.Value,names,shortened,highlight
C21-steroid hormone biosynthetic process (GO:0006700),-0.21357820725022172,Endothelial,-0.13575239462711758,0.6115356683995107,C21-steroid hormone biosynthetic process (GO:0006700),Steroid hormone biosynthesis,no
C21-steroid hormone biosynthetic process (GO:0006700),-0.06629483381004464,Astrocyte,-0.07086893661232556,0.8584305523663779,C21-steroid hormone biosynthetic process (GO:0006700),Steroid hormone biosynthesis,no
C21-steroid hormone metabolic process (GO:0008207),-0.5499741539914218,Endothelial,-0.34605854979987993,0.28185506656476067,C21-steroid hormone metabolic process (GO:0008207),None,None
C21-steroid hormone metabolic process (GO:0008207),0.1187928323986992,Astrocyte,0.10526221896190635,0.7606890550838519,C21-steroid hormone metabolic process (GO:0008207),None,None
C21-steroid hormone metabolic process (GO:0008207),-0.44384739858391287,Microglia,-0.25892778385848714,0.35987576527726584,C21-steroid hormone metabolic process (GO:0008207),None,None
C21-steroid hormone metabolic process (GO:0008207),-2.112697482360638,OPC,-0.768130025758101,0.007714406463732176,C21-steroid hormone metabolic process (GO:0008207),None,None
C21-steroid hormone metabolic process (GO:0008207),-0.014487810897383237,Inhibitory,-0.012389616274124576,0.967190871879442,C21-steroid hormone metabolic process (GO:0008207),None,None
C21-steroid hormone metabolic process (GO:0008207),-0.44173295325691675,Excitatory,-0.2208970249944953,0.36163216112545726,C21-steroid hormone metabolic process (GO:0008207),None,None
Cdc42 protein signal transduction (GO:0032488),0.17348357060144554,Endothelial,0.10756238618453809,0.670681658168654,Cdc42 protein signal transduction (GO:0032488),None,None
Cdc42 protein signal transduction (GO:0032488),-1.4635646322938656,Excitatory,-0.6226346823140281,0.034390252753149934,Cdc42 protein signal transduction (GO:0032488),None,None
Cdc42 protein signal transduction (GO:0032488),0.9100867904691905,Astrocyte,0.4176190320901968,0.1230022935463649,Cdc42 protein signal transduction (GO:0032488),None,None
Cdc42 protein signal transduction (GO:0032488),-0.10610788120356408,Microglia,-0.08671249468071124,0.7832350585845831,Cdc42 protein signal transduction (GO:0032488),None,None
Cdc42 protein signal transduction (GO:0032488),0.6396643746627879,Oligodendrocyte,0.39998158894066976,0.22926387330645515,Cdc42 protein signal transduction (GO:0032488),None,None
Cdc42 protein signal transduction (GO:0032488),0.5834304142435689,OPC,0.2707005329078709,0.26095738140293334,Cdc42 protein signal transduction (GO:0032488),None,None
DNA alkylation (GO:0006305),0.4744828145922018,Oligodendrocyte,0.23952964629946583,0.3353645748539176,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),-0.4466190402896788,Endothelial,-0.2119721519031947,0.35758637257583326,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),0.09396540400133573,Astrocyte,0.05463973668715742,0.8054426003870091,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),-0.8257693650493186,Inhibitory,-0.36681187326779374,0.14935873784387313,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),0.1292913664541818,Excitatory,0.08193669082178473,0.742520816468673,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),0.20365364945678152,Microglia,0.1423025787532086,0.6256714678575805,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),1.548189940090359,OPC,0.6085138950254894,0.028301539481429706,DNA alkylation (GO:0006305),None,None
DNA damage induced protein phosphorylation (GO:0006975),0.11800826696037127,Endothelial,0.09301744364289136,0.7620645037001503,DNA damage induced protein phosphorylation (GO:0006975),None,None
DNA damage induced protein phosphorylation (GO:0006975),0.538666519578138,OPC,0.2957378631879665,0.28929003926132146,DNA damage induced protein phosphorylation (GO:0006975),None,None
DNA damage induced protein phosphorylation (GO:0006975),1.1569410412446808,Inhibitory,0.5562366266425406,0.06967210928400985,DNA damage induced protein phosphorylation (GO:0006975),None,None
DNA damage induced protein phosphorylation (GO:0006975),0.5656276576215861,Oligodendrocyte,0.30981034915283656,0.27187692067168695,DNA damage induced protein phosphorylation (GO:0006975),None,None
DNA damage induced protein phosphorylation (GO:0006975),1.3005505144123575,Excitatory,0.5390071414720179,0.05005523280329593,DNA damage induced protein phosphorylation (GO:0006975),None,None
DNA damage induced protein phosphorylation (GO:0006975),-0.1562754269514411,Microglia,-0.10581106995010472,0.697789729666632,DNA damage induced protein phosphorylation (GO:0006975),None,None
DNA damage induced protein phosphorylation (GO:0006975),0.04636623850911836,Astrocyte,0.03347964109256306,0.8987393591663905,DNA damage induced protein phosphorylation (GO:0006975),None,None
DNA dealkylation (GO:0035510),-0.21355854757024367,Endothelial,-0.1168128075233397,0.6115633520753595,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),1.4794970371029448,Microglia,0.6104542109874409,0.03315148315052524,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),0.21149438158444991,OPC,0.11882909790785312,0.6144769810692418,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),0.4218254515211303,Oligodendrocyte,0.24122907340183714,0.3785947161774804,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),-0.08370430122729605,Excitatory,-0.06761978993485201,0.8246994383113482,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),0.8236931646288742,Astrocyte,0.4570222958575348,0.1500744759043019,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),0.8283216526987678,Inhibitory,0.44255028543672537,0.14848355171910121,DNA dealkylation (GO:0035510),None,None
DNA dealkylation involved in DNA repair (GO:0006307),0.8236931646288742,Astrocyte,0.4570222958575348,0.1500744759043019,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),-0.21355854757024367,Endothelial,-0.1168128075233397,0.6115633520753595,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),0.8283216526987678,Inhibitory,0.44255028543672537,0.14848355171910121,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),0.4218254515211303,Oligodendrocyte,0.24122907340183714,0.3785947161774804,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),1.4794970371029448,Microglia,0.6104542109874409,0.03315148315052524,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),0.21149438158444991,OPC,0.11882909790785312,0.6144769810692418,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),-0.08370430122729605,Excitatory,-0.06761978993485201,0.8246994383113482,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA ligation (GO:0006266),-0.20392976488138062,Endothelial,-0.13889222535815743,0.6252738053405359,DNA ligation (GO:0006266),None,None
DNA ligation (GO:0006266),-0.14470618829958948,Microglia,-0.11453125871767353,0.7166280640879217,DNA ligation (GO:0006266),None,None
DNA ligation (GO:0006266),-0.3621641688001454,Oligodendrocyte,-0.22733555977638709,0.43434600485856634,DNA ligation (GO:0006266),None,None
DNA ligation (GO:0006266),-0.3840949759087182,Inhibitory,-0.23070317349311104,0.4129571824622055,DNA ligation (GO:0006266),None,None
DNA ligation (GO:0006266),-0.12159221618169153,Astrocyte,-0.07757557053842457,0.75580155971786,DNA ligation (GO:0006266),None,None
DNA ligation (GO:0006266),0.16930061639643523,Excitatory,0.09944184581063115,0.6771726099633713,DNA ligation (GO:0006266),None,None
DNA ligation (GO:0006266),-1.3918193346101342,OPC,-0.5685389666432894,0.04056772610506783,DNA ligation (GO:0006266),None,None
DNA methylation (GO:0006306),-0.4466190402896788,Endothelial,-0.2119721519031947,0.35758637257583326,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),0.029589818558389287,Excitatory,0.02205659650583766,0.9341361550274707,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),-0.11570771294788378,Astrocyte,-0.0671286741272856,0.7661120389585868,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),0.4353876161977773,Oligodendrocyte,0.22066491448949813,0.3669546402074403,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),1.441406135054595,OPC,0.547129293916354,0.036190440141099664,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),0.34826092717221624,Microglia,0.2133755614570873,0.4484758615293538,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),-0.9320886807936565,Inhibitory,-0.3772777529875801,0.11692606093856,DNA methylation (GO:0006306),None,None
DNA methylation or demethylation (GO:0044728),-0.4466190402896788,Endothelial,-0.2119721519031947,0.35758637257583326,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),-0.8257693650493186,Inhibitory,-0.36681187326779374,0.14935873784387313,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),0.1292913664541818,Excitatory,0.08193669082178473,0.742520816468673,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),0.09396540400133573,Astrocyte,0.05463973668715742,0.8054426003870091,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),0.20365364945678152,Microglia,0.1423025787532086,0.6256714678575805,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),1.548189940090359,OPC,0.6085138950254894,0.028301539481429706,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),0.4744828145922018,Oligodendrocyte,0.23952964629946583,0.3353645748539176,DNA methylation or demethylation (GO:0044728),None,None
DNA modification (GO:0006304),-0.5136292361128215,Astrocyte,-0.322449817619101,0.30645785951701265,DNA modification (GO:0006304),None,None
DNA modification (GO:0006304),-1.7320024058178294,Endothelial,-0.6990859997457874,0.018535213556189693,DNA modification (GO:0006304),None,None
DNA modification (GO:0006304),-0.11245161346913483,Microglia,-0.0971496200693269,0.7718775088360562,DNA modification (GO:0006304),None,None
DNA modification (GO:0006304),-1.2415565047889798,Oligodendrocyte,-0.5286195754470003,0.05733812607283918,DNA modification (GO:0006304),None,None
DNA modification (GO:0006304),-0.16439369247089014,OPC,-0.10235508492546933,0.6848671058049334,DNA modification (GO:0006304),None,None
DNA modification (GO:0006304),0.17653437082568146,Excitatory,0.14263796115775282,0.66598681185036,DNA modification (GO:0006304),None,None
DNA modification (GO:0006304),0.11762701874530361,Inhibitory,0.09273565802659749,0.7627337806667527,DNA modification (GO:0006304),None,None
DNA replication-independent nucleosome assembly (GO:0006336),-0.009857719478322502,Endothelial,-0.006716419510367028,0.9775574290308315,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),0.8582916514575564,Oligodendrocyte,0.3969410251563661,0.13858248624388358,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),0.2824841109084165,Excitatory,0.14956792777834862,0.5218141949763034,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),-0.17054244405483932,Astrocyte,-0.11056466435235723,0.6752390589493946,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),1.4844312577204715,Microglia,0.5335926244174121,0.0327769653702023,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),-0.22289974426327197,Inhibitory,-0.13539581259456007,0.5985497527462066,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),-0.42046791302995734,OPC,-0.22200344044997203,0.37977999721232736,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome organization (GO:0034724),-0.39854646247167297,Inhibitory,-0.22913402444460887,0.39944182522008465,DNA replication-independent nucleosome organization (GO:0034724),None,None
DNA replication-independent nucleosome organization (GO:0034724),-0.24772487022180784,Astrocyte,-0.159243688373578,0.5652949812686816,DNA replication-independent nucleosome organization (GO:0034724),None,None
DNA replication-independent nucleosome organization (GO:0034724),1.985770555300697,Microglia,0.6803670532454628,0.010333071742350984,DNA replication-independent nucleosome organization (GO:0034724),None,None
DNA replication-independent nucleosome organization (GO:0034724),0.007215923181779706,Endothelial,0.005105994573439104,0.9835219952423764,DNA replication-independent nucleosome organization (GO:0034724),None,None
DNA replication-independent nucleosome organization (GO:0034724),0.41171585211817513,OPC,0.23168226078598925,0.38751110069793027,DNA replication-independent nucleosome organization (GO:0034724),None,None
DNA replication-independent nucleosome organization (GO:0034724),0.6587780410674192,Oligodendrocyte,0.3585851092789367,0.21939259190577512,DNA replication-independent nucleosome organization (GO:0034724),None,None
DNA replication-independent nucleosome organization (GO:0034724),0.47267171413177933,Excitatory,0.27789813741337205,0.3367660367037102,DNA replication-independent nucleosome organization (GO:0034724),None,None
DNA strand elongation (GO:0022616),0.1835181431151843,Excitatory,0.13191479677462278,0.6553629067771698,DNA strand elongation (GO:0022616),None,None
DNA strand elongation (GO:0022616),-0.20001498584799698,Endothelial,-0.12441794620558105,0.6309355729216831,DNA strand elongation (GO:0022616),None,None
DNA strand elongation (GO:0022616),0.22732858009349974,Oligodendrocyte,0.1925628648933708,0.5924768966464941,DNA strand elongation (GO:0022616),None,None
DNA strand elongation (GO:0022616),1.400980598579222,Inhibitory,0.6332546014077267,0.03972092937715967,DNA strand elongation (GO:0022616),None,None
DNA strand elongation (GO:0022616),-0.9459201889584244,OPC,-0.4147353268620715,0.11326084855148175,DNA strand elongation (GO:0022616),None,None
DNA strand elongation (GO:0022616),0.31370980902687606,Astrocyte,0.25698361811811304,0.48561287315739077,DNA strand elongation (GO:0022616),None,None
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),-1.1191271305377042,Inhibitory,-0.485556686509934,0.07601037400530282,DNA-templated transcriptional preinitiation complex assembly (GO:0070897),None,None
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),-0.9446010111653261,Astrocyte,-0.37650347957724706,0.1136054035759798,DNA-templated transcriptional preinitiation complex assembly (GO:0070897),None,None
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),-0.5702552077845974,Endothelial,-0.3145513269593202,0.26899536213922887,DNA-templated transcriptional preinitiation complex assembly (GO:0070897),None,None
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),-1.3517590241254263,Oligodendrocyte,-0.5559565035152558,0.04448780473483289,DNA-templated transcriptional preinitiation complex assembly (GO:0070897),None,None
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),-0.640193025915825,Excitatory,-0.27196861510561876,0.22898496831858461,DNA-templated transcriptional preinitiation complex assembly (GO:0070897),None,None
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),0.012045482523211287,Microglia,0.007910526931759032,0.9726453558431509,DNA-templated transcriptional preinitiation complex assembly (GO:0070897),None,None
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),-0.041437408398207906,OPC,-0.03656108983615655,0.9089972965786064,DNA-templated transcriptional preinitiation complex assembly (GO:0070897),None,None
ESCRT III complex disassembly (GO:1904903),-0.31767896475001883,Astrocyte,-0.20631211339240751,0.48119492158175736,ESCRT III complex disassembly (GO:1904903),None,None
ESCRT III complex disassembly (GO:1904903),-0.22931912528934625,Inhibitory,-0.16322492840262587,0.5897675519670222,ESCRT III complex disassembly (GO:1904903),None,None
ESCRT III complex disassembly (GO:1904903),-2.519372377004289,Oligodendrocyte,-0.9683374624517846,0.003024319174864401,ESCRT III complex disassembly (GO:1904903),None,None
ESCRT III complex disassembly (GO:1904903),0.21794621989717183,Excitatory,0.15729998142060195,0.6054158407312501,ESCRT III complex disassembly (GO:1904903),None,None
ESCRT III complex disassembly (GO:1904903),-1.0525853157373926,Microglia,-0.48005518676732284,0.08859611623765236,ESCRT III complex disassembly (GO:1904903),None,None
ESCRT III complex disassembly (GO:1904903),-0.24585056374804246,Endothelial,-0.14889321799694255,0.5677399252555211,ESCRT III complex disassembly (GO:1904903),None,None
ESCRT III complex disassembly (GO:1904903),-1.6881869925271278,OPC,-0.6768790959269271,0.020502792078118143,ESCRT III complex disassembly (GO:1904903),None,None
ESCRT complex disassembly (GO:1904896),-2.519372377004289,Oligodendrocyte,-0.9683374624517846,0.003024319174864401,ESCRT complex disassembly (GO:1904896),None,None
ESCRT complex disassembly (GO:1904896),-1.0525853157373926,Microglia,-0.48005518676732284,0.08859611623765236,ESCRT complex disassembly (GO:1904896),None,None
ESCRT complex disassembly (GO:1904896),0.21794621989717183,Excitatory,0.15729998142060195,0.6054158407312501,ESCRT complex disassembly (GO:1904896),None,None
ESCRT complex disassembly (GO:1904896),-0.24585056374804246,Endothelial,-0.14889321799694255,0.5677399252555211,ESCRT complex disassembly (GO:1904896),None,None
ESCRT complex disassembly (GO:1904896),-0.31767896475001883,Astrocyte,-0.20631211339240751,0.48119492158175736,ESCRT complex disassembly (GO:1904896),None,None
ESCRT complex disassembly (GO:1904896),-1.6881869925271278,OPC,-0.6768790959269271,0.020502792078118143,ESCRT complex disassembly (GO:1904896),None,None
ESCRT complex disassembly (GO:1904896),-0.22931912528934625,Inhibitory,-0.16322492840262587,0.5897675519670222,ESCRT complex disassembly (GO:1904896),None,None
G-protein coupled acetylcholine receptor signaling pathway (GO:0007213),0.3662492369148787,Astrocyte,0.23155751911930722,0.4302796068007153,G-protein coupled acetylcholine receptor signaling pathway (GO:0007213),None,None
G-protein coupled acetylcholine receptor signaling pathway (GO:0007213),-0.12794692418896872,Microglia,-0.11366529812483048,0.7448229943324634,G-protein coupled acetylcholine receptor signaling pathway (GO:0007213),None,None
G-protein coupled acetylcholine receptor signaling pathway (GO:0007213),0.15382191851781996,Endothelial,0.10286603302820227,0.7017429875772989,G-protein coupled acetylcholine receptor signaling pathway (GO:0007213),None,None
