"","H20.33.020","H20.33.044","H21.33.003","H21.33.004","H21.33.005","H21.33.009","H21.33.023","H21.33.044"
"C-terminal protein lipidation (GO:0006501)",-0.0052209035960134,-0.276754754949148,-0.522788991536368,-0.0413713798059032,0.191886422884644,0.448975414385443,-0.168829635127214,0.219694557243489
"CENP-A containing chromatin organization (GO:0061641)",0.422260838993527,-0.0552268733015717,0.156961728763954,-0.133900702415488,0.242965464709934,-0.00935077313807459,-0.517457712764354,-0.0260041377587076
"CENP-A containing nucleosome assembly (GO:0034080)",0.422260838993527,-0.0552268733015717,0.156961728763954,-0.133900702415488,0.242965464709934,-0.00935077313807459,-0.517457712764354,-0.0260041377587076
"COPI coating of Golgi vesicle (GO:0048205)",0.0476913066410399,0.541183120457686,0.19334561039917,-0.511471885173668,-0.0161229347969745,0.458817086717161,-0.655781949587239,-0.0936519487159279
"COPI-coated vesicle budding (GO:0035964)",0.0476913066410399,0.541183120457686,0.19334561039917,-0.511471885173668,-0.0161229347969745,0.458817086717161,-0.655781949587239,-0.0936519487159279
"COPII vesicle coating (GO:0048208)",-0.209517783833709,0.311657588603706,0.187606392936689,0.136862358149145,-0.185225398957875,-0.201578245447384,-0.0368024888312441,0.00331442791950898
"COPII-coated vesicle budding (GO:0090114)",-0.175457283178484,0.272186107756194,0.177787460085501,0.0843573943462443,-0.205570092434892,-0.162241653890843,0.0150351176357754,0.0167737350735586
"Cdc42 protein signal transduction (GO:0032488)",-0.00762312353740452,-0.1044236415731,-0.013627209062734,-0.598450426558095,-0.548564055896433,0.634106746913197,-0.434164727830674,0.375084501390886
"DNA alkylation (GO:0006305)",0.000401918423141717,-0.200128395885862,-0.0798014419239376,-0.125071358995451,-0.26043358945955,0.397846366462292,-0.140014997271083,0.179622581746052
"DNA biosynthetic process (GO:0071897)",0.0416351904581571,0.526100944274579,0.301951891640649,0.0540254473020571,-0.327997005327707,-0.157660463913482,-0.13911695258314,-0.256083709210795
"DNA catabolic process (GO:0006308)",0.187481720928461,0.232100023255381,-0.413360104377067,-0.355023252667748,-0.0263107743095004,0.414818368303624,0.162025810101931,-0.113378668355926
"DNA catabolic process, endonucleolytic (GO:0000737)",0.299516360999887,0.284475563591595,0.146081881674798,-0.167344202127266,0.118595186885161,0.0062455534403138,-0.221310304535731,-0.457117303561564
"DNA conformation change (GO:0071103)",0.441822112390475,0.167248762623817,-0.0277794100729031,-0.452303659917634,-0.262753993536602,0.237937211853916,-0.581793323104423,0.258058572287647
"DNA damage checkpoint (GO:0000077)",-0.345124645210668,0.219143541419777,0.148477569435846,0.282934953745532,0.0198939885881132,-0.0467005751587297,-0.191089833592053,0.015401633168147
"DNA damage induced protein phosphorylation (GO:0006975)",0.116844748022797,0.191375162141186,-0.0122666288136771,-0.615404906357059,-0.110780738761581,0.460231603898574,-0.155989252243538,0.0682363923772789
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",-0.0353938506773334,-0.0104548985005224,-0.27586743516334,-0.123768902730999,-0.0358094632872921,0.130388006791151,0.00406590586037456,0.17967703201498
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",-0.0922515720592316,-0.0111105913618987,-0.248934355427219,-0.206841944684544,0.0902247672785801,0.141641390953086,-0.0627283166881876,0.167068756106873
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.177525718807713,0.576101292534954,-0.522576849889667,-0.0372361858513303,-0.192206224770777,-0.399345707882492,0.497449503985617,-0.0726453756041633
"DNA damage response, signal transduction resulting in transcription (GO:0042772)",0.177525718807713,0.576101292534954,-0.522576849889667,-0.0372361858513303,-0.192206224770777,-0.399345707882492,0.497449503985617,-0.0726453756041633
"DNA dealkylation (GO:0035510)",-0.189752207872765,0.311746346560705,0.286054728426794,0.306186860374375,-0.632183153040126,-0.028800622151353,-0.224621583656469,-0.0688278237876664
"DNA dealkylation involved in DNA repair (GO:0006307)",-0.189752207872765,0.311746346560705,0.286054728426794,0.306186860374375,-0.632183153040126,-0.028800622151353,-0.224621583656469,-0.0688278237876664
"DNA double-strand break processing (GO:0000729)",0.404286211859469,0.290694206322298,-0.30684274284912,-0.113378461529519,-0.15625311292503,-0.192888620469954,0.443027445147943,-0.202559236307461
"DNA duplex unwinding (GO:0032508)",-0.201128294460742,0.379814236171812,-0.0622339322111798,0.25393272506253,-0.305132086064096,-0.160443999644378,-0.219609310638378,0.300949348927646
"DNA geometric change (GO:0032392)",-0.127346959698531,0.443114224719764,0.194253139897556,0.280949022199502,-0.0475433209353149,-0.272702284207548,-0.186522367295423,0.132597600246382
"DNA ligation (GO:0006266)",-0.0952605876620841,0.149229238784416,-0.101180011692779,0.133464028838956,0.369086604134545,-0.424128175743927,0.440077777700545,-0.433804247987782
"DNA ligation involved in DNA repair (GO:0051103)",0.280665612140285,-0.0606116955095485,0.237848376705372,-0.210039269225855,0.334802686893282,-0.046582211665335,0.409408249622209,-0.42902245898956
"DNA metabolic process (GO:0006259)",0.0295345809444254,0.223375566658536,-0.0313954519604755,-0.0666242384289936,-0.156909156917327,-0.059638122783576,0.0071266718796705,0.0358406922948669
"DNA methylation (GO:0006306)",-0.00511182784658987,-0.1957064110871,-0.16160869351556,-0.0222839968632463,-0.165058804571412,0.425835485868701,-0.139373985747614,0.144452633614527
"DNA methylation or demethylation (GO:0044728)",0.000401918423141717,-0.200128395885862,-0.0798014419239376,-0.125071358995451,-0.26043358945955,0.397846366462292,-0.140014997271083,0.179622581746052
"DNA modification (GO:0006304)",-0.552524690924533,0.68007864955766,0.232677635420588,0.241688654353578,-0.0176781002638448,-0.462668371370466,-0.0926852174471104,0.0597241888628463
"DNA packaging (GO:0006323)",0.172590273260146,0.18279124453278,-0.169453963039018,-0.26504351154111,-0.15074442112326,0.413514369407578,-0.623389625838274,0.409794832872968
"DNA recombination (GO:0006310)",0.188150322700518,0.32142440934098,0.273710038842985,0.00418611342905234,-0.176254893305002,-0.200254309974379,0.163252767853309,-0.0513801338512554
"DNA repair (GO:0006281)",0.0212233297639178,0.316470153230775,0.0273907029336712,0.0545774408092692,-0.248832380690752,-0.168524929531816,-0.0242279583291185,0.0561167331066792
"DNA replication (GO:0006260)",0.00296503194557654,0.343303602849178,0.125678806389381,-0.0297391751524578,-0.342305005411925,-0.152740551816699,0.0726277001546288,0.132073630336818
"DNA replication checkpoint (GO:0000076)",0.21793880219046,0.212337993514152,-0.173621750519775,-0.5652251083965,-0.222429173836673,-0.296893499085102,0.0805472839039972,0.19356685173859
"DNA replication initiation (GO:0006270)",0.0490028462813663,0.496032716790925,0.000449409080005764,-0.521441648698463,-0.305379659951707,-0.0838173178457709,0.0761922713189767,0.172853639314538
"DNA replication-independent nucleosome assembly (GO:0006336)",0.276134861563941,0.186738250517546,0.0762678113664184,0.0684642725900187,-0.144344812367198,0.1238398799522,-0.475823009629657,-0.249562496429393
"DNA replication-independent nucleosome organization (GO:0034724)",0.242194877174964,0.157706923500335,-0.123631085895193,0.213341574117581,-0.028513652256965,0.0948326093025065,-0.618335454120333,-0.351629079823438
"DNA strand elongation (GO:0022616)",-0.237792432434638,0.588552073291703,0.55834263849563,0.228518764511406,-0.424369344158029,0.0912232290019876,-0.70395238320414,-0.107325589061363
"DNA strand elongation involved in DNA replication (GO:0006271)",-0.0845809805519476,0.0729890769619038,0.162530843678949,0.241590051005244,-0.000999684959623826,0.126517150395797,-0.00611846118234866,-0.377710238943907
"DNA synthesis involved in DNA repair (GO:0000731)",0.0245582980211176,0.390028144265759,0.0473606181169254,-0.089434907973591,-0.32687483138384,-0.0892630301972067,-0.177228972103477,0.112935739917608
"DNA topological change (GO:0006265)",0.671157073590118,0.107206932585393,-0.365115243099826,-0.40461266411856,-0.277680905393078,0.218689633299875,-0.552518654616047,0.210446476829312
"DNA-dependent DNA replication (GO:0006261)",-0.102335644214745,0.388166623856744,0.13879087118795,-0.448359719797694,-0.350145205666288,-0.121147996296777,0.00922051758909706,0.355053677633706
"DNA-dependent DNA replication maintenance of fidelity (GO:0045005)",-0.19974346028885,0.268317254926668,0.00385110876961101,0.314249291136912,-0.126926149074699,-0.362270672818591,-0.375895354861736,0.23793296949836
"DNA-templated transcription, elongation (GO:0006354)",-0.0239490436297344,0.208985275552416,-0.00423870098031473,0.219731327067004,-0.0882470562988959,-0.34120592716596,-0.124184483440772,0.139563919787853
"DNA-templated transcription, initiation (GO:0006352)",-0.0542686581502232,0.194845007297931,0.0944712087953502,-0.0522306819879307,-0.137542336204979,-0.173959972188957,-0.0873743196031018,0.159401318750581
"DNA-templated transcription, termination (GO:0006353)",-0.304613280215428,0.263908111415478,0.00310347509244105,0.205968595311615,0.144403004277699,-0.301214927375782,0.0197672854846466,0.0932091673974563
"DNA-templated transcriptional preinitiation complex assembly (GO:0070897)",-0.36393284244446,0.593704358407615,-0.0959164977295681,0.353566237620229,0.0207535428837625,-0.556833233322382,0.176529908807207,0.170393388379907
"ER overload response (GO:0006983)",-0.528695427880136,0.587180163545232,-0.00720379773092489,-0.0573689239720509,-0.0840802702513752,-0.165305838398639,0.121021766206664,-0.130180566546084
"ER to Golgi vesicle-mediated transport (GO:0006888)",-0.171871385343623,0.305673601366871,0.0546897457388399,0.0563511615914228,-0.181944999549559,-0.214107754029668,-0.148294576221889,0.152482508442293
"ER-associated misfolded protein catabolic process (GO:0071712)",0.0418510322796742,0.693856353290331,0.256001026852032,0.223836577857351,-0.0728493204908026,-0.417340032434203,-0.168005328632834,-0.210618000697784
"ERAD pathway (GO:0036503)",-0.0717932023827968,0.380692753106685,0.031986413581108,-0.107924312448987,0.0300680033499603,-0.154744042983819,-0.203038112498637,0.135740927939834
"ERBB signaling pathway (GO:0038127)",0.11668388836948,0.0519111976514208,0.123220231837259,-0.160448040993585,-0.0859446736861286,0.392232924609596,-0.247808063743687,-0.203058185929596
"ERBB2 signaling pathway (GO:0038128)",0.0999387442019949,-0.0266300430680284,-0.358080133169636,-0.359312372597306,0.196702620687841,0.581007539272435,-0.312600757970021,0.115280666209551
"ERK1 and ERK2 cascade (GO:0070371)",0.156277105141989,-0.0831139541766266,-0.272485758611778,-0.327021576382199,0.239667653263661,-0.115160684316953,0.272493486224321,-0.0940950018751299
"ESCRT III complex disassembly (GO:1904903)",-0.405276860933538,0.267697376975502,-0.31177489335616,-0.390142339783257,0.582105368092649,-0.531396901434096,0.341600820056736,0.417895794443286
"ESCRT complex disassembly (GO:1904896)",-0.405276860933538,0.267697376975502,-0.31177489335616,-0.390142339783257,0.582105368092649,-0.531396901434096,0.341600820056736,0.417895794443286
"Fc receptor mediated stimulatory signaling pathway (GO:0002431)",0.082090087626629,0.089720814992065,0.012125954676839,-0.0616888356696165,-0.183851147815822,0.212867993707742,-0.147143518211395,-0.0121961012830066
"Fc receptor signaling pathway (GO:0038093)",0.0265407610318358,0.0913523366064967,0.0772973816791817,-0.125018388723803,-0.105950720569812,0.239614385658795,-0.151924451976352,0.0568325700022728
"Fc-epsilon receptor signaling pathway (GO:0038095)",0.0265407610318358,0.0913523366064967,0.0772973816791817,-0.125018388723803,-0.105950720569812,0.239614385658795,-0.151924451976352,0.0568325700022728
"Fc-gamma receptor signaling pathway (GO:0038094)",0.082090087626629,0.089720814992065,0.012125954676839,-0.0616888356696165,-0.183851147815822,0.212867993707742,-0.147143518211395,-0.0121961012830066
"Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)",0.082090087626629,0.089720814992065,0.012125954676839,-0.0616888356696165,-0.183851147815822,0.212867993707742,-0.147143518211395,-0.0121961012830066
"G-protein coupled acetylcholine receptor signaling pathway (GO:0007213)",-0.425988808352605,-0.469093638843004,0.430166804264291,0.701981316936625,-0.277609666579146,0.241620377054563,-0.116725314183974,-0.00352264906502364
"G-protein coupled glutamate receptor signaling pathway (GO:0007216)",0.19306238823571,-0.52223671950623,-0.457728714027847,0.515564154108339,0.464491088800078,0.0692580601202511,0.275785265117882,-0.65576771036265
"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",-0.138653264918975,0.0518706484754605,0.00372594139634352,-0.255002069465972,0.170405476311713,0.115554785554673,0.106261710788713,0.0683783794318959
"G1 DNA damage checkpoint (GO:0044783)",-0.177657610129245,0.0348193088894876,-0.0923079270339568,0.0730541877295298,0.297186575009412,0.0666983708720434,-0.569264257694924,-0.149526993236749
"G1/S transition of mitotic cell cycle (GO:0000082)",0.0689121773081511,0.207058682883282,-0.0314562557665317,0.240074094970146,-0.0344925459789129,-0.211268496279814,0.0572922822318372,-0.213588412031154
"G2 DNA damage checkpoint (GO:0031572)",-0.500087815929637,0.353777221911496,0.222159009489934,0.254661539307364,-0.360980625363529,-0.0655202513939042,-0.392818174129502,0.11337129627614
"G2/M transition of mitotic cell cycle (GO:0000086)",-0.262217866806188,0.0200857001506395,-0.0386901530049663,-0.00254258872360585,-0.0172905848659663,0.256405661432409,-0.305021489236874,0.218608876681175
"GPI anchor biosynthetic process (GO:0006506)",0.135658026783165,0.484185326852065,-0.102474677936654,-0.221594438163072,-0.0581498563275066,-0.204323583967816,-0.00829544797327386,-0.244018558643885
"GPI anchor metabolic process (GO:0006505)",-0.0665451281182508,0.532804682280921,-0.243733315311056,0.129105848475349,-0.255645077256763,-0.470113722881697,0.226812744664772,0.0239168505368704
"GTP metabolic process (GO:0046039)",0.36470578945748,0.201939072291139,0.0910310572076155,-0.0872083765535059,-0.186140814621078,-0.21669083093289,0.302114809225078,-0.50333683824028
"Golgi inheritance (GO:0048313)",0.432578085630372,0.758421747616021,-0.394962028028694,-0.128485650267145,-0.485710332301758,0.271605392936528,-0.503366860445601,-0.12823950500075
"Golgi localization (GO:0051645)",-0.0546820863334343,0.031678021935661,0.00599482280822367,-0.336502408567909,-0.431647082739303,0.0922346533388549,-0.291217000289558,0.470522437416412
"Golgi organization (GO:0007030)",0.291018891641249,0.184661340071453,-0.101920369789051,-0.0606848835469629,-0.235882732148441,-0.084305340264136,-0.220151931062551,0.0129892654719179
"Golgi ribbon formation (GO:0090161)",-0.0616950981596879,0.131630284735836,-0.363556416776637,-0.0289687405919328,-0.333856962636277,0.17895879008828,-0.0697333722725439,-0.0488621811077383
"Golgi to endosome transport (GO:0006895)",-0.0622469802513528,-0.0299778649675263,-0.201093333778538,0.143578569502902,-0.212290207587044,-0.335450276043624,-0.31330570197908,0.391758217857115
"Golgi to lysosome transport (GO:0090160)",-0.120545267938078,-0.200175051698821,0.014924910607633,0.208266137897085,-0.468476033072545,0.00342005537493947,-0.465041313457484,0.693505304460213
"Golgi to plasma membrane protein transport (GO:0043001)",0.328056268592547,-0.470092297682452,-0.0461201391565403,-0.233113419898284,-0.284623081318925,0.0901114230775171,-0.237494091387969,0.416170258748824
"Golgi to plasma membrane transport (GO:0006893)",0.290833198016816,-0.20610628566213,0.0630997222655805,-0.0439995167059062,-0.43832339690258,-0.0240314630775586,-0.229364459228574,0.250887671351807
"Golgi to vacuole transport (GO:0006896)",-0.0543575986107568,0.0471740059964015,0.00686676839957792,0.2171352658732,-0.362873344749031,-0.0708910891089199,-0.254100036307536,0.343101786150243
"Golgi transport vesicle coating (GO:0048200)",0.0476913066410399,0.541183120457686,0.19334561039917,-0.511471885173668,-0.0161229347969745,0.458817086717161,-0.655781949587239,-0.0936519487159279
"Golgi vesicle budding (GO:0048194)",0.409545371462961,-0.353888773286687,0.502368308446258,-0.433414652374886,-0.384822260289571,0.574233400038186,-0.515313230590747,0.0863873382265448
"Golgi vesicle transport (GO:0048193)",-0.120154916555417,0.232411348326979,0.0376991095619844,0.0530679359981976,-0.0727017628734772,-0.143578689895938,-0.0613425739169094,0.0277870940599265
"I-kappaB kinase/NF-kappaB signaling (GO:0007249)",0.311866458940086,-0.152452826015774,-0.0275768352885825,-0.455353449454634,-0.000762947307022505,0.0347660229194479,0.270639815081728,0.0731712415593408
"IRE1-mediated unfolded protein response (GO:0036498)",0.198035067327421,-0.0706967108741601,-0.0691814449070673,-0.341969750587533,0.246535896357554,0.302802209789975,-0.192991532564438,0.0933540476358797
"IRES-dependent viral translational initiation (GO:0075522)",-0.425298801088049,0.144938269907448,0.0534476482281819,0.0726023594044883,0.550535340957499,-0.358462786708613,-0.175154824681762,0.0631066470427779
"JAK-STAT cascade (GO:0007259)",0.312229001889291,-0.111982757012113,-0.158863168050246,-0.201523727061964,-0.158513476864907,0.0972125283643517,-0.0992974404373025,0.120693878205747
"JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)",0.334240745566035,0.22894774493081,0.405251025699808,-0.290965711762252,-0.678836209298774,0.624324814489195,-0.0115657422001951,-0.112826811346535
"JNK cascade (GO:0007254)",-0.0809578876736946,-0.269895046148659,0.233984651313571,-0.0935809541320569,0.0537658267172802,0.224476096650032,-0.246078633226494,-0.000627881905675504
"L-alpha-amino acid transmembrane transport (GO:1902475)",0.34825479978149,-0.0178872102084109,-0.318092268114402,0.234690547145398,0.589423679834189,0.0581710916739378,-0.171262755576331,-0.415911705309683
"L-amino acid transport (GO:0015807)",-0.0174393207307591,0.144969173780973,-0.302689573115017,-0.116477642395323,0.396402903667766,0.104039142601536,0.237766615935794,-0.0349627421042679
"L-ascorbic acid metabolic process (GO:0019852)",0.479701683181466,-0.0654314880768695,-0.4139315528037,-0.619932047237895,0.262489073953932,-0.196880222913348,-0.0147737765466205,0.511594243234772
"L-glutamate transport (GO:0015813)",0.159697292281523,0.23117857200633,-0.0534932844116492,-0.0488484428911619,0.468059264237512,-0.145684936024257,0.170068907338096,-0.246317135735357
"L-methionine salvage (GO:0071267)",0.124109733579549,0.800160344009652,-0.434295005569787,0.413651523607387,-0.382637148462583,-0.570245230136265,0.236847503214613,-0.126747560010574
"L-serine metabolic process (GO:0006563)",0.33713783230726,-0.43326434484409,-0.177680369344402,-0.173959658374531,-0.0247308149569179,0.700229415102128,0.249997220602154,-0.358368652674432
"MAPK cascade (GO:0000165)",-0.208624654101495,0.00419989154493128,0.0314945462217587,0.0512620770411799,0.00343333889219602,0.177347736561843,-0.0895704115729773,0.00859327696088816
"MyD88-dependent toll-like receptor signaling pathway (GO:0002755)",0.155407692045889,-0.207120256365458,0.0184867471028455,-0.472377151704177,-0.00159223745315107,0.310783927937086,-0.0736117620037837,0.351176494458414
"MyD88-independent toll-like receptor signaling pathway (GO:0002756)",0.236831073585645,0.177669282677475,-0.134792021660206,-0.308207675958969,-0.107586362330106,0.119944187242869,0.159227801810532,-0.0548818801063966
"N-acetylglucosamine metabolic process (GO:0006044)",-0.105619514238012,0.381728868306638,-0.269176113091911,0.386176440987358,0.254978434343926,-0.0950071909924983,0.21938585813009,-0.468288241375379
"N-acetylneuraminate metabolic process (GO:0006054)",-0.04514262015233,0.229488870401541,-0.660908833281483,0.0317213786538756,0.264508382296895,0.116460036929601,0.442028628607465,-0.0788365941139075
"N-glycan processing (GO:0006491)",0.0408878297497354,0.281517807251193,0.274513626748472,0.200971015227415,-0.0186909120599874,0.135918470326911,-0.501601090689194,-0.393151539812313
"N-terminal peptidyl-methionine acetylation (GO:0017196)",-0.205734282605684,0.352037526086827,0.0932870030050082,0.754284661900127,0.300604167907398,-0.251659129710346,-0.0870163494834298,-0.661302375710388
"N-terminal protein amino acid acetylation (GO:0006474)",0.00155379548896509,-0.00161760115146412,-0.0977258749060861,0.178483699188789,0.200821185160709,0.172100643879391,-0.299069329700305,-0.100793154163265
"N-terminal protein amino acid modification (GO:0031365)",-0.183093942792399,0.427419199331581,-0.362891124147619,0.269677009309402,-0.0956107629706671,-0.534087485235847,0.244582045708793,-0.0266372886088878
"NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)",0.329980263762341,0.0617332805698608,-0.228381282863186,-0.547000957995181,-0.228052594423721,0.0229177534927583,0.27082885151941,0.0766201047867906
"NAD biosynthetic process (GO:0009435)",0.130146795132091,0.0632425047530192,-0.254642652520033,-0.266046696403149,-0.276810237579021,0.0564624970943866,0.370467433230235,-0.0311754933961
"NAD metabolic process (GO:0019674)",-0.316993548824868,0.264520000863792,-0.106940826447398,0.315849769890067,0.0229988353369216,-0.290241630023195,0.299070217568647,-0.075631823672661
"NADH dehydrogenase complex assembly (GO:0010257)",-0.393575327899958,0.367132827399051,-0.231432851166636,0.0393247732336996,-0.00371456782377459,-0.404487313086866,0.298141758481327,0.145528324716976
"NADP metabolic process (GO:0006739)",-0.0701846965699059,0.014601081238606,-0.185614200037904,0.539129920046758,-0.180707848029389,-0.199931089200628,0.059452659998779,-0.00746895932613612
"NIK/NF-kappaB signaling (GO:0038061)",-0.250492767329395,0.28557639444086,-0.036230508733557,0.0164185187590554,0.0170415311822895,0.083278538811124,-0.100857277457153,0.0949798588699163
"NLS-bearing protein import into nucleus (GO:0006607)",-0.0843523567785752,0.349242306729208,0.204216471340967,0.230229228591163,-0.104849967807361,-0.253735122214026,0.0819769361746129,-0.38436214515115
"Notch receptor processing (GO:0007220)",-0.258908852600716,-0.263297336908797,-0.336736801895015,0.33367197779964,0.266352799272067,0.408714610728564,-0.0534324175730445,0.0290557980484384
"Notch receptor processing, ligand-dependent (GO:0035333)",-0.187693629374367,-0.317168152170766,-0.179512368478295,0.148102510887783,0.328690340309519,0.523377768164672,-0.384960270161703,-0.0550655022344692
"Notch signaling pathway (GO:0007219)",-0.146287608372129,-0.232076107922244,-0.0695271251342826,-0.166042775994812,-0.0962031753822668,0.342824374458885,-0.0856914013953353,0.306269839824607
"O-glycan processing (GO:0016266)",-0.0992580621574932,0.0344375679361896,-0.375603367552828,0.332976614952307,-0.0912664261147056,0.239943059570123,0.370699410338379,-0.245392437487893
"PERK-mediated unfolded protein response (GO:0036499)",0.39397580980912,0.0461118006005849,-0.667675484860473,-0.538935912580959,0.367187880207845,0.751729267447413,-0.48340222363914,-0.387359761928457
"RNA 3'-end processing (GO:0031123)",-0.341056354523061,0.236556513456196,0.0845347319710825,0.165945998858287,0.282878600714632,-0.21849661243088,-0.0418944560551597,0.00801402894374234
"RNA biosynthetic process (GO:0032774)",-0.202251580961174,0.35279353767861,0.431731157056816,0.142840258600743,-0.00699636603437714,-0.187890960056481,-0.330889844779868,-0.0409333604412872
"RNA catabolic process (GO:0006401)",0.0522370233317107,-0.0238802962311343,-0.0674954062575956,-0.13739980243772,0.0254679173143205,0.129799051171354,-0.0409346328398059,-0.122419388603388
"RNA destabilization (GO:0050779)",-0.27892628343429,0.312887251851067,0.570971697357237,0.151715039577853,-0.298651769129442,0.0905917039703703,-0.444099703349067,0.107172462707542
"RNA export from nucleus (GO:0006405)",-0.307388490635285,0.385371747001872,-0.117953587625811,0.279338008950341,0.0316944750455166,-0.335786814671229,-0.102140340678735,0.00672203248642766
"RNA interference (GO:0016246)",0.0943728365716708,0.194127743311547,0.528858826038882,0.204649502660412,-0.207230780966003,0.230504299029324,-0.321507586703138,-0.544239225313021
"RNA metabolic process (GO:0016070)",-0.210807953387009,0.247194599256547,-0.115870942770421,0.129240125371147,0.074938118288929,-0.120357193242995,-0.262139545278326,0.0643162812671101
"RNA methylation (GO:0001510)",-0.173693727268126,0.486658174554805,0.188418488139988,0.379154199425174,-0.275651564831629,-0.568123235892037,0.379340629188813,-0.119903516591089
"RNA modification (GO:0009451)",-0.118133539363817,0.40785621244454,-0.169905104945928,0.385695232875313,-0.146963167571586,-0.334642900081289,0.0112860739899674,-0.124985484356401
"RNA phosphodiester bond hydrolysis (GO:0090501)",-0.187530390236688,0.152541239000449,-0.0404260026138343,0.349554324981113,-0.016408340371,-0.168119149254484,-0.100441105130606,-0.273154702985662
"RNA polyadenylation (GO:0043631)",-0.0839239303040255,-0.102037005428746,0.381359683577201,0.0637081600653124,0.265774800677842,-0.203418888033222,-0.0132222354074532,-0.0789896078422315
"RNA polymerase II transcriptional preinitiation complex assembly (GO:0051123)",-0.511506389555513,0.707198100684326,0.0512696325270665,0.193994079508751,0.293526448030497,-0.528274347004571,0.199496068330872,0.0292344506180812
