"","H20.33.020","H20.33.044","H21.33.003","H21.33.004","H21.33.005","H21.33.009","H21.33.023","H21.33.044"
"CENP-A containing chromatin organization (GO:0061641)",0.29329656349071,-0.102576475517418,-0.160440876972217,0.104397579472117,-0.20470859034268,0.145863462005077,0.363011692149564,-0.166845725381115
"CENP-A containing nucleosome assembly (GO:0034080)",0.29329656349071,-0.102576475517418,-0.160440876972217,0.104397579472117,-0.20470859034268,0.145863462005077,0.363011692149564,-0.166845725381115
"COPI coating of Golgi vesicle (GO:0048205)",-0.134284863700915,0.704256297690361,0.550328388110979,-0.691792465002824,-0.341892423012399,0.0538537704099606,-0.256688260203274,-0.316555224861544
"COPI-coated vesicle budding (GO:0035964)",-0.134284863700915,0.704256297690361,0.550328388110979,-0.691792465002824,-0.341892423012399,0.0538537704099606,-0.256688260203274,-0.316555224861544
"COPII vesicle coating (GO:0048208)",-0.087517634643555,0.393685688786608,0.395857610344932,-0.263489176885185,-0.176984749420021,0.210031371313272,-0.16461994620053,-0.359304152762149
"COPII-coated vesicle budding (GO:0090114)",0.0378374769535456,0.364266216075095,0.325850824869156,-0.280228754031026,-0.215640394713676,0.272348907448394,-0.0924168169078835,-0.367233699438732
"Cdc42 protein signal transduction (GO:0032488)",-0.168130658131055,-0.38683363046017,-0.296475850571205,-0.489512473562586,0.0391743522178566,0.451976341542967,0.328821722390517,0.418096320555478
"DNA alkylation (GO:0006305)",0.027106468978534,-0.144818000667252,-0.325484146419213,0.43748558689696,-0.39136713935188,0.0218460321270582,-0.176174350384483,0.155714482951055
"DNA biosynthetic process (GO:0071897)",0.292087870155043,0.254467357566931,-0.110353557745673,-0.0452421401744016,-0.339165159682038,-0.373442634482377,0.533973717378779,-0.058579827437724
"DNA catabolic process (GO:0006308)",-0.266499362086693,0.46967088366498,0.055724170037243,-0.266094189335934,-0.0849237118673821,-0.416249741618608,0.473054078102158,-0.20971235610712
"DNA catabolic process, endonucleolytic (GO:0000737)",-0.00137808941730361,0.28688283348554,0.128399159928109,-0.163839629915186,-0.0125616810875353,0.0190477266673571,-0.178531826302198,0.0594576032988081
"DNA conformation change (GO:0071103)",-0.104795525668874,-0.0961844904729642,0.226925957945692,0.00545844170569437,-0.110606541244873,0.334007635222547,-0.211478222810811,0.089801904817203
"DNA damage checkpoint (GO:0000077)",0.18666245833366,0.0530884947135829,0.321588635198965,-0.272799160701131,-0.0826284435887965,-0.178663129450342,-0.0238019006021983,-0.110763493117333
"DNA damage induced protein phosphorylation (GO:0006975)",0.170514348783343,-0.255331131207059,0.00619599070413029,0.415235857794195,0.364783764157514,-0.0619551875156011,-0.102978941961977,-0.0446024629895626
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",-0.0415887134441511,0.0244486418638169,0.0797068002818155,-0.294184360938698,-0.188349179857651,0.220400163942842,0.00283891057968755,0.27232261470258
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",-0.0658432058961244,0.119679013049307,0.00543717907931196,-0.334621727591467,-0.1311944947585,0.262627255631392,-0.112356479083787,0.246915181311413
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.333978528033481,-0.526473266535254,0.404240870292604,-0.311325559110692,-0.209358895214297,-0.270476449439617,0.497554051272783,0.373618370835674
"DNA damage response, signal transduction resulting in transcription (GO:0042772)",0.333978528033481,-0.526473266535254,0.404240870292604,-0.311325559110692,-0.209358895214297,-0.270476449439617,0.497554051272783,0.373618370835674
"DNA dealkylation (GO:0035510)",0.428608610183283,0.0898214519567072,0.261923786106198,-0.212808987279332,-0.415060601785086,-0.110987314126551,0.224004786056778,-0.488226524133064
"DNA dealkylation involved in DNA repair (GO:0006307)",0.428608610183283,0.0898214519567072,0.261923786106198,-0.212808987279332,-0.415060601785086,-0.110987314126551,0.224004786056778,-0.488226524133064
"DNA double-strand break processing (GO:0000729)",0.148993867790562,0.276475821917722,-0.0376259194849998,-0.113038230880799,-0.0221668622235146,-0.446708570647913,0.385988401095369,-0.0169985711509092
"DNA duplex unwinding (GO:0032508)",0.0148238352727707,0.407271221846344,-0.034661508913611,0.123523793882037,-0.339510540837564,-0.287580157183223,0.0573981509159905,0.255422127875792
"DNA geometric change (GO:0032392)",-0.111794897777607,0.508250651786923,0.0262648314352143,-0.0278190422695385,-0.377217353065138,-0.271718058091181,0.218822319362278,0.121111447065162
"DNA ligation (GO:0006266)",0.159874289297267,0.392986162503469,-0.00252505800123351,-0.285376287291088,-0.229108835253288,-0.402730167782185,0.527569539158148,0.215315474203717
"DNA ligation involved in DNA repair (GO:0051103)",-0.085736285009286,0.183353876592546,-0.10166499005102,-0.103982749689418,-0.252628718608308,0.165249798372043,0.365575751589474,0.051489699865432
"DNA metabolic process (GO:0006259)",-0.00444824854779642,0.316011947689375,-0.0138685828063892,-0.170800308863128,-0.148228384290746,-0.177603442735379,0.250430856992936,0.00744752736066137
"DNA methylation (GO:0006306)",0.018325576137299,-0.183269950706075,-0.342617805069871,0.421053275741858,-0.316434340707476,0.12113015738939,-0.16958141978948,0.0291389513199904
"DNA methylation or demethylation (GO:0044728)",0.027106468978534,-0.144818000667252,-0.325484146419213,0.43748558689696,-0.39136713935188,0.0218460321270582,-0.176174350384483,0.155714482951055
"DNA modification (GO:0006304)",-0.465253705194185,0.631623550401438,0.333085343574569,-0.0737580399412689,0.316655364142497,0.00089881869543823,0.00626366010981916,-0.58671101050259
"DNA packaging (GO:0006323)",0.301306158876662,0.222517799456016,0.302803854337965,-0.0623072970195269,-0.161831569846506,0.0258951986280726,0.152974630590243,-0.261941853679222
"DNA recombination (GO:0006310)",-0.00596462508743673,0.121192747062416,-0.175437803673542,-0.0870858124060812,-0.0879760320068348,-0.177420230160826,0.330304370252546,0.0793225292784239
"DNA repair (GO:0006281)",0.0880441164997782,0.269869009730824,0.0449683720341427,-0.147962333390229,-0.183564188460701,-0.192343630887462,0.255954878578624,-0.0376821336641853
"DNA replication (GO:0006260)",0.0488274907373538,0.263299082910882,0.00167478859934661,-0.160165673761255,-0.207846564755704,-0.0777007818052528,0.319042843067709,-0.0591503220332455
"DNA replication checkpoint (GO:0000076)",0.00834617360044115,0.427818577304904,-0.322427302232637,0.433899191894522,-0.0397719207232758,-0.454771717198642,0.417381725855512,-0.648999345208597
"DNA replication initiation (GO:0006270)",0.340610989677052,0.548705474926164,-0.395602091134204,0.224457850429028,-0.327583298264924,-0.621543687744863,0.683257431209309,-0.315557568747944
"DNA replication-independent nucleosome assembly (GO:0006336)",0.102373270668529,-0.0133646038831028,0.00450943184796179,0.137382035965034,-0.470100963542837,0.232254889626968,0.277263379608446,-0.26245612499649
"DNA replication-independent nucleosome organization (GO:0034724)",0.0610743601322326,0.275986913967251,0.442898278976397,0.123360267815666,-0.578184952296265,0.161560129991878,0.0231621452121064,-0.55991466407055
"DNA synthesis involved in DNA repair (GO:0000731)",0.184376642470506,0.239203160287243,-0.197707228513911,-0.240136258089567,-0.32326806031197,-0.143591152616567,0.311879254036395,0.101912665439081
"DNA topological change (GO:0006265)",-0.179702935692806,-0.448959566059667,0.02429421118709,-0.259797389804997,0.0563113204590825,0.357847182547153,-0.301604036082413,0.389016408767037
"DNA-dependent DNA replication (GO:0006261)",0.111738801669048,0.361904290650095,-0.193616977289131,-0.0771807635704665,-0.292803431592499,-0.2140612465729,0.431006028724523,-0.154907552203116
"DNA-dependent DNA replication maintenance of fidelity (GO:0045005)",-0.329626282258253,0.101102600801583,0.193488343445027,0.452406692810048,-0.391656143962339,-0.324557995875324,0.4042572479204,0.0425147763828052
"DNA-templated transcription, elongation (GO:0006354)",-0.0581322353486225,0.237320700532714,0.238448611559328,0.0439567452302604,-0.248407137735809,-0.0836318638688499,-0.0638388618153361,-0.0509257074715226
"DNA-templated transcription, initiation (GO:0006352)",-0.0490893171360987,-0.0123384316137202,-0.043144857703744,0.0575883898855409,-0.0721910475884039,0.0951456830813026,0.169611721459845,-0.0437878837996633
"DNA-templated transcription, termination (GO:0006353)",-0.40697541927206,0.3399165099615,-0.0496004853210982,0.0584294368944911,0.10937641340438,-0.0592319905460728,0.168515317201584,-0.0833257794623263
"DNA-templated transcriptional preinitiation complex assembly (GO:0070897)",-0.202953327860843,0.324709804803491,0.396935883229068,0.245813917391901,-0.352017665954651,-0.509809743411495,0.564196051813333,-0.376566459181205
"ER overload response (GO:0006983)",-0.334248110167521,0.489817668207486,0.425895756680964,-0.526164592088479,-0.253985152875888,-0.15236255604674,-0.00371066090753197,0.516091836511147
"ER to Golgi vesicle-mediated transport (GO:0006888)",-0.117419718327858,0.391112810073495,0.239780542695295,-0.0918376943082372,-0.0698061955986903,0.021608676831746,-0.0451076312871295,-0.35165805658144
"ER-associated misfolded protein catabolic process (GO:0071712)",-0.16654080963069,0.565962758495478,0.225654842842769,0.260467505779554,-0.0935670145815815,-0.1963638804048,0.00442738119759606,-0.59260210634474
"ERAD pathway (GO:0036503)",-0.0993408999879273,0.420105360112428,0.238884844231678,-0.187108927877895,-0.0981021467669977,-0.226125391455346,0.154451233697562,-0.2693368112048
"ERBB signaling pathway (GO:0038127)",0.0662292538345074,0.0291537777519448,-0.0442536507830792,-0.277193098457609,-0.177303895436654,0.297493840585142,-0.330272243128629,0.249719385005939
"ERBB2 signaling pathway (GO:0038128)",0.0216788595665383,0.0841483660729518,-0.37926341392877,-0.295668905929265,0.0207755724034416,0.328985241223076,-0.46189979612122,0.488201979557876
"ERK1 and ERK2 cascade (GO:0070371)",-0.0113961047326457,0.190390122543357,-0.14898166363961,-0.0822844073668488,-0.573671480339234,0.199344396003541,-0.333615789047393,0.315085788004499
"ESCRT III complex disassembly (GO:1904903)",-0.276350108653285,-0.326959931844785,-0.444112899846066,0.123425715377094,0.239937014209237,-0.0249465117548207,0.132963345374248,0.418876738917303
"ESCRT complex disassembly (GO:1904896)",-0.276350108653285,-0.326959931844785,-0.444112899846066,0.123425715377094,0.239937014209237,-0.0249465117548207,0.132963345374248,0.418876738917303
"Fc receptor mediated stimulatory signaling pathway (GO:0002431)",-0.0363983637558936,0.0922040701261354,0.16175751271213,-0.385169047936689,-0.150793733984464,0.0906453496426642,-0.134680264927298,0.110857320807622
"Fc receptor signaling pathway (GO:0038093)",-0.176381776305789,0.112795041653275,-0.0689415985555616,-0.191818704017766,-0.205027884994139,0.193378014662228,-0.13795341396303,0.225272090906531
"Fc-epsilon receptor signaling pathway (GO:0038095)",-0.176381776305789,0.112795041653275,-0.0689415985555616,-0.191818704017766,-0.205027884994139,0.193378014662228,-0.13795341396303,0.225272090906531
"Fc-gamma receptor signaling pathway (GO:0038094)",-0.0363983637558936,0.0922040701261354,0.16175751271213,-0.385169047936689,-0.150793733984464,0.0906453496426642,-0.134680264927298,0.110857320807622
"Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)",-0.0450368334224572,0.0924970342909269,0.169110240106943,-0.375646417423244,-0.135681958191039,0.0746504351883936,-0.121212754014333,0.0838258263819745
"G-protein coupled acetylcholine receptor signaling pathway (GO:0007213)",-0.582962578255433,-0.0760851848268295,0.370930087618591,0.566665144146842,0.124019982278036,0.234954234484513,-0.375726798209633,-0.244697729799295
"G-protein coupled glutamate receptor signaling pathway (GO:0007216)",-0.637648377641497,-0.135001763718156,-0.415392645330264,0.630091354639815,0.490354055601048,0.49515771564284,-0.593840094493665,-0.288475053420288
"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",-0.0133427511177966,-0.256191463987369,0.0039229683864993,-0.0411468469519288,-0.031615455195317,0.260199745652243,-0.195377612621854,0.280791438278534
"G1 DNA damage checkpoint (GO:0044783)",0.112982036935079,0.278728236379836,0.0788809745665275,-0.5673614493792,-0.405167722972538,0.0357761461372625,0.116778539938469,0.366472588890388
"G1/S transition of mitotic cell cycle (GO:0000082)",0.129390547924011,0.0168548594431442,0.113783215081594,-0.220654451764777,-0.314086631827216,0.136157165436699,0.137435891998067,-0.273136023643673
"G2 DNA damage checkpoint (GO:0031572)",0.150861333222267,0.19670400662767,0.0951736042005696,-0.233831842793414,-0.0692392490861997,-0.141541424486992,0.180659472404607,0.21570334291697
"G2/M transition of mitotic cell cycle (GO:0000086)",-0.00547883440111516,0.141401503967112,0.061907731075849,-0.0777737342551998,-0.045044756762657,0.0807265210454376,-0.093798343842216,-0.00722354628449626
"GPI anchor biosynthetic process (GO:0006506)",-0.279686358747204,0.355219153374886,0.0412712053463936,0.137096933729368,-0.169424977416702,-0.375606452115878,0.482243384979362,-0.214422829989794
"GPI anchor metabolic process (GO:0006505)",-0.449710091777136,0.338516099971272,0.176796413267807,0.31075252077148,-0.168309133968646,-0.537321592947367,0.548430252148476,-0.158881472737048
"GTP metabolic process (GO:0046039)",0.367639623642697,-0.31668132520417,0.105254831777221,-0.376626686858172,-0.102316070116992,0.000518465164770665,-0.19378329423603,0.414844601391703
"Golgi disassembly (GO:0090166)",-0.151877935557507,0.788161206271911,0.266770259638829,-0.0893567852099001,-0.681465974026808,0.0218239117805148,0.30227467632446,-0.23816265822317
"Golgi inheritance (GO:0048313)",0.336867031481009,0.526108887691955,-0.0401478201720493,-0.150781431984912,-0.394547603901817,0.0501899801338917,0.177537658192506,-0.301665489536063
"Golgi localization (GO:0051645)",0.342260273096771,-0.314561951807258,-0.333156591609838,-0.124548424101886,0.436605556091056,-0.0971123968648842,0.369218081386845,-0.0565950612256837
"Golgi organization (GO:0007030)",-0.030021547187834,0.191073952659031,0.28316807764994,-0.137331739632985,-0.118724710000743,0.132103457624675,-0.171890379591324,-0.251790000245572
"Golgi ribbon formation (GO:0090161)",0.348518584792973,-0.187226895491202,0.317744853847667,-0.199056534936014,-0.140828656734698,0.245668634586859,-0.49930260610792,0.456082222669266
"Golgi to endosome transport (GO:0006895)",-0.0614147064516233,-0.0308035447977337,-0.104399506000377,0.134120920195788,-0.0694619335181438,0.361198549935901,-0.273232034965902,0.0167156051219577
"Golgi to lysosome transport (GO:0090160)",-0.1070233919224,0.290119448573031,-0.0765034436649899,0.574350064619978,-0.640147530241141,0.44045716117148,-0.405508033649519,-0.361943928753643
"Golgi to plasma membrane protein transport (GO:0043001)",-0.00735711820107812,-0.219359789096045,0.0311611797791046,0.124837595177963,-0.110434414920055,0.306022379089455,-0.412693219426102,0.365972701743041
"Golgi to plasma membrane transport (GO:0006893)",0.171979702966894,-0.30960218532057,0.083720261591494,0.1984776729312,-0.176189193772234,0.00317948305426119,-0.292324503997231,0.287245003692647
"Golgi to vacuole transport (GO:0006896)",0.18305866738119,0.262559385477807,0.393516274880677,0.203606950200784,-0.536183807754234,-0.0939304326109546,-0.309339510772851,-0.310882410315594
"Golgi transport vesicle coating (GO:0048200)",-0.134284863700915,0.704256297690361,0.550328388110979,-0.691792465002824,-0.341892423012399,0.0538537704099606,-0.256688260203274,-0.316555224861544
"Golgi vesicle budding (GO:0048194)",0.476107736428427,-0.247694719840966,0.205462163224572,-0.0663610131705003,-0.0848068904191,0.395610384775642,0.0410938683455104,-0.407462172853595
"Golgi vesicle transport (GO:0048193)",-0.079879022470287,0.303650456157863,0.177166195331428,-0.075084571184768,-0.0595053286320267,0.104362299477477,-0.0679196306466274,-0.267044029267513
"I-kappaB kinase/NF-kappaB signaling (GO:0007249)",0.0263502731835681,-0.0115715168970516,-0.127921565755301,-0.478423179947753,0.135847206309182,0.159378535931373,-0.110484480200079,0.42733120806605
"I-kappaB phosphorylation (GO:0007252)",0.0156525117517207,-0.211435853211244,0.150965099627685,-0.199393563410222,0.329400361378581,0.160293205695043,0.0987857201727239,0.101562507224418
"IRE1-mediated unfolded protein response (GO:0036498)",-0.179883106538281,0.547043462161902,0.258978242916145,-0.235276401208649,-0.0567945940950998,0.223724207424445,-0.0536891602772898,-0.319787254341203
"IRES-dependent viral translational initiation (GO:0075522)",0.0260683435248773,0.541043014049728,-0.00377265260575949,-0.505028267383773,0.106163859934532,-0.42954758151784,-0.0545934488661219,0.101735655810319
"JAK-STAT cascade (GO:0007259)",0.42061201226964,-0.2858615136758,0.0287826088634975,-0.465690645793293,-0.067202081095155,0.274916402642477,0.024043341997444,0.0635903277844904
"JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)",0.366358557089898,-0.112874029055201,0.411585709875606,-0.607559522972295,-0.435237121433404,0.396073930108588,-0.0898081729615476,-0.118217267639202
"JNK cascade (GO:0007254)",0.133517235276512,-0.28901780131876,-0.152438266956264,0.0630396151484501,-0.00468312934040629,0.216644870419882,-0.263265923650504,0.0819023908572329
"L-alpha-amino acid transmembrane transport (GO:1902475)",0.237082860939936,0.26219433719438,0.121364474775526,-0.475240891043718,-0.482709010012781,-0.0389499304465167,-0.169008663483478,0.314743855798766
"L-amino acid transport (GO:0015807)",0.0513786142959791,0.302649343093902,0.139968320621217,-0.359687868232665,-0.446591163633329,-0.0374902110248237,0.336822076101894,0.309489730521631
"L-glutamate transport (GO:0015813)",-0.0596995763255768,0.165306472765394,0.268868058472308,-0.167374494598778,0.0451854669562339,-0.618768475518269,0.113493388111448,0.484195607293064
"MAPK cascade (GO:0000165)",-0.2502318596266,0.153635149675437,0.0417634744260361,0.0783930880787548,-0.150320449619212,0.118257291629907,-0.171633379392459,0.185085977613806
"MyD88-dependent toll-like receptor signaling pathway (GO:0002755)",0.307749199118934,-0.0308088163223147,0.0564659858333685,-0.50600202348311,-0.15374934532664,0.170115917614605,-0.326465938554805,0.487847173423708
"MyD88-independent toll-like receptor signaling pathway (GO:0002756)",0.0505895314243412,-0.0324091421258432,-0.0343335543516385,-0.356779851582607,-0.198513578162599,0.235750124975706,0.028129108763828,0.301577006206902
"N-acetylglucosamine metabolic process (GO:0006044)",0.438323461626673,0.386119311281623,-0.00200833109613818,0.116810709362024,0.130416168191961,-0.3488480535916,-0.326273623064133,-0.366179430134506
"N-acetylneuraminate catabolic process (GO:0019262)",0.683271280010245,-0.0354035186952595,-0.662533640758636,0.459742610230175,-0.136119221958096,-0.261445582570851,-0.46472052691534,0.516353602108566
"N-acetylneuraminate metabolic process (GO:0006054)",0.513213981923978,0.0624147474095541,-0.60769675667909,0.47186685390125,-0.137199451015558,-0.138578339456577,-0.502403668388841,0.292013519112454
"N-glycan processing (GO:0006491)",0.227652004494894,-0.200074501635329,0.102159535108513,-0.165275561913031,-0.211363053747206,0.305281458920408,-0.248720815464402,0.0269359886563706
"N-terminal peptidyl-methionine acetylation (GO:0017196)",-0.266815999846792,0.208860113521106,0.585215371789197,0.132475042649332,0.203606713184197,-0.476279365514981,-0.149359744144802,-0.269699307833651
"N-terminal protein amino acid acetylation (GO:0006474)",-0.0129804034481493,-0.097321298766555,0.172948958671675,-5.21552877484899e-05,0.428049192667134,-0.304339611399899,-0.0330194917094999,-0.0519829947036181
"N-terminal protein amino acid modification (GO:0031365)",-0.247300184397175,0.339565107365689,0.26102985161035,0.0182545248908963,0.40240375648898,-0.501727532360853,-0.128950931550739,-0.171803127357797
"NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)",0.400081412757192,0.720479196928474,0.537244526516557,-0.5565638552927,-0.369612474515001,0.181063742162702,-0.481982238383495,-0.0811347631013468
"NAD biosynthetic process (GO:0009435)",0.418712041270326,0.234995711019422,0.449565853956916,0.104100074619262,-0.287008846171792,-0.0664310526081298,-0.29094079210107,-0.148618744481695
"NAD metabolic process (GO:0019674)",0.272035470816116,-0.132364771850539,0.185813415574397,0.495586071515118,-0.385476258373594,-0.0260053377081318,-0.0739237446813183,-0.0408379684760275
"NADH dehydrogenase complex assembly (GO:0010257)",-0.232909972580848,0.552682539472671,-0.0219010829841775,-0.105331719625258,-0.197309704164397,-0.351441629029961,0.284210753066376,-0.0659878153312576
"NADP metabolic process (GO:0006739)",-0.400332265601465,0.372166265658971,-0.364534179418872,0.0889293416755156,-0.389413570080296,0.246143640357741,0.251404575236957,-0.488160404122344
"NIK/NF-kappaB signaling (GO:0038061)",-0.239204299368515,0.441129492851469,0.106076767046092,-0.349342276779071,-0.280525043606854,0.22222666522647,-0.11262009762474,0.292585917566736
"NLS-bearing protein import into nucleus (GO:0006607)",0.199384140620936,0.210999964714528,0.324513828653848,-0.316245993937516,-0.318091993091034,0.0797686031531273,-0.349107695552844,0.0684745864140583
"Notch receptor processing (GO:0007220)",-0.0502578422401622,-0.0206754847823559,-0.37096568735851,0.143932010914972,-0.0679400662353475,0.125028860933725,-0.102462352001306,0.209783652476876
"Notch receptor processing, ligand-dependent (GO:0035333)",0.412709704764536,-0.0206701758890641,-0.0708794379433463,0.116507408351849,-0.442190470122568,0.0647129405352285,-0.387935873865523,0.333493960336582
"Notch signaling pathway (GO:0007219)",0.392060607403905,-0.112579982457565,-0.135914592749445,-0.44739227654209,0.0232941342130126,0.259525963421497,-0.0408622629676206,0.303451012433679
"O-glycan processing (GO:0016266)",-0.0848671463675899,-0.000883415873330906,0.200601267995972,0.0963368147819761,0.267267323344738,-0.290882114951035,-0.00916457784688354,-0.273442645378285
"PERK-mediated unfolded protein response (GO:0036499)",-0.18677872749837,0.543086748893567,0.148696200599137,-0.5619789931536,-0.063430919363175,0.348539229095418,-0.524509856012063,0.249368807420998
"RNA 3'-end processing (GO:0031123)",-0.461229124338021,0.354482961659991,-0.246669056173205,0.138883065617095,0.209857951372413,-0.103486956408138,0.246769975266609,-0.157579117684582
"RNA biosynthetic process (GO:0032774)",0.37555119402994,0.0708757734882641,0.148733802375768,0.201602428568759,-0.473996389186005,0.0188758455569419,0.297647864497406,-0.262411244159222
"RNA catabolic process (GO:0006401)",0.338810178475866,0.143316767937074,0.240072326600942,-0.259344185967973,-0.172071428152986,0.00558945315608189,-0.249768431994723,-0.0889494351600782
"RNA destabilization (GO:0050779)",-0.27678975337765,0.320502208547975,0.444557264770667,-0.23049240634642,0.016687859197406,-0.0337045199596271,0.24039619012412,-0.624041061157787
"RNA export from nucleus (GO:0006405)",-0.39280977410885,0.501075523631907,0.0362456037621226,-0.143234313810134,-0.245430642094577,0.0102445514388138,0.246595169186244,-0.211415791434122
"RNA interference (GO:0016246)",0.388939552733351,0.0318856824692407,0.231117937033558,-0.594903170505811,0.0457871878646773,-0.0959391479726597,0.111900489284666,-0.208863198458522
"RNA metabolic process (GO:0016070)",-0.0967933342236256,0.255404824517934,0.265806522027128,-0.181237475694371,-0.140443862692667,0.0154082055192048,0.0671677550603623,-0.239207826718646
"RNA methylation (GO:0001510)",-0.201929122831459,0.445626285274237,0.234806807392262,-0.12821833161683,0.101020332095046,-0.517670688813308,0.379128764829492,-0.447956048177573
"RNA modification (GO:0009451)",-0.0602637950105464,0.519695916374451,0.205659208475444,-0.217757615988967,-0.000589707650351434,-0.350703405177369,0.236429017381658,-0.48653594096616
"RNA phosphodiester bond hydrolysis (GO:0090501)",0.421065657988916,-0.0981307738037778,0.0368942023396255,-0.215863577819098,0.00655088879118848,-0.328694450136013,0.29617115535716,0.26371324912759
"RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)",0.220389786516807,0.515323149365621,0.369893044361634,0.196091032903602,-0.0325367867836692,-0.298985485969901,-0.18523507267391,-0.373022758261886
