pathway,score_adj,celltype,logFC,P.Value,names,shortened,highlight
3'-UTR-mediated mRNA stabilization (GO:0070935),-1.0086766274309007,Astrocyte,-0.369428700695751,0.09802195782465259,3'-UTR-mediated mRNA stabilization (GO:0070935),None,None
3'-UTR-mediated mRNA stabilization (GO:0070935),-0.5151153514696206,Inhibitory,-0.21808558745512657,0.3054109813831554,3'-UTR-mediated mRNA stabilization (GO:0070935),None,None
3'-UTR-mediated mRNA stabilization (GO:0070935),-1.65774521520852,Microglia,-0.7406081933749049,0.021991496556054427,3'-UTR-mediated mRNA stabilization (GO:0070935),None,None
3'-UTR-mediated mRNA stabilization (GO:0070935),-2.491855015609451,Oligodendrocyte,-0.7534071309816762,0.003222144288845398,3'-UTR-mediated mRNA stabilization (GO:0070935),None,None
3'-UTR-mediated mRNA stabilization (GO:0070935),0.34240860138405316,Endothelial,0.18462161954460415,0.45456019074086995,3'-UTR-mediated mRNA stabilization (GO:0070935),None,None
4-hydroxyproline metabolic process (GO:0019471),3.0914756163462997,Astrocyte,0.8185583673090694,0.0008100734223302958,4-hydroxyproline metabolic process (GO:0019471),None,None
4-hydroxyproline metabolic process (GO:0019471),1.0069014151533424,Oligodendrocyte,0.45513650311058135,0.09842345016349498,4-hydroxyproline metabolic process (GO:0019471),None,None
4-hydroxyproline metabolic process (GO:0019471),0.8154740111468637,Excitatory,0.2747264623286622,0.15294172663738206,4-hydroxyproline metabolic process (GO:0019471),None,None
4-hydroxyproline metabolic process (GO:0019471),0.29945434384620156,OPC,0.23602846315114304,0.501817330904274,4-hydroxyproline metabolic process (GO:0019471),None,None
4-hydroxyproline metabolic process (GO:0019471),-0.1705309490116175,Inhibitory,-0.08981307782103401,0.675256931626148,4-hydroxyproline metabolic process (GO:0019471),None,None
7-methylguanosine RNA capping (GO:0009452),-0.3729217949768598,Oligodendrocyte,-0.19877971826034282,0.4237192598836439,7-methylguanosine RNA capping (GO:0009452),None,None
7-methylguanosine RNA capping (GO:0009452),-0.41191679058075653,Astrocyte,-0.20322456289082425,0.3873318493433384,7-methylguanosine RNA capping (GO:0009452),None,None
7-methylguanosine RNA capping (GO:0009452),-1.5141925392395765,Microglia,-0.46011037069523897,0.03060606249866177,7-methylguanosine RNA capping (GO:0009452),None,None
7-methylguanosine RNA capping (GO:0009452),-0.43148961711341294,Excitatory,-0.17773050065044022,0.3702630573509137,7-methylguanosine RNA capping (GO:0009452),None,None
7-methylguanosine RNA capping (GO:0009452),-0.20614230162611746,Endothelial,-0.10737337709922495,0.6220964146622618,7-methylguanosine RNA capping (GO:0009452),None,None
7-methylguanosine RNA capping (GO:0009452),0.12476585029951827,Inhibitory,0.06856012228865396,0.7502986235129299,7-methylguanosine RNA capping (GO:0009452),None,None
7-methylguanosine RNA capping (GO:0009452),-0.15745056840905014,OPC,-0.0874227667967756,0.6959041583136143,7-methylguanosine RNA capping (GO:0009452),None,None
7-methylguanosine mRNA capping (GO:0006370),-0.20614230162611746,Endothelial,-0.10737337709922495,0.6220964146622618,7-methylguanosine mRNA capping (GO:0006370),None,None
7-methylguanosine mRNA capping (GO:0006370),-1.5141925392395765,Microglia,-0.46011037069523897,0.03060606249866177,7-methylguanosine mRNA capping (GO:0006370),None,None
7-methylguanosine mRNA capping (GO:0006370),-0.3729217949768598,Oligodendrocyte,-0.19877971826034282,0.4237192598836439,7-methylguanosine mRNA capping (GO:0006370),None,None
7-methylguanosine mRNA capping (GO:0006370),0.12476585029951827,Inhibitory,0.06856012228865396,0.7502986235129299,7-methylguanosine mRNA capping (GO:0006370),None,None
7-methylguanosine mRNA capping (GO:0006370),-0.41191679058075653,Astrocyte,-0.20322456289082425,0.3873318493433384,7-methylguanosine mRNA capping (GO:0006370),None,None
7-methylguanosine mRNA capping (GO:0006370),-0.43148961711341294,Excitatory,-0.17773050065044022,0.3702630573509137,7-methylguanosine mRNA capping (GO:0006370),None,None
7-methylguanosine mRNA capping (GO:0006370),-0.15745056840905014,OPC,-0.0874227667967756,0.6959041583136143,7-methylguanosine mRNA capping (GO:0006370),None,None
ATF6-mediated unfolded protein response (GO:0036500),1.4526236832733195,OPC,0.6046458764150677,0.03526763331776308,ATF6-mediated unfolded protein response (GO:0036500),ATF6-mediated unfolded protein response,no
ATF6-mediated unfolded protein response (GO:0036500),0.09159644723965366,Inhibitory,0.06683460787044289,0.8098480722875809,ATF6-mediated unfolded protein response (GO:0036500),ATF6-mediated unfolded protein response,no
ATF6-mediated unfolded protein response (GO:0036500),-0.08401970991197662,Microglia,-0.07625792506023606,0.8241007133839553,ATF6-mediated unfolded protein response (GO:0036500),ATF6-mediated unfolded protein response,no
ATF6-mediated unfolded protein response (GO:0036500),1.4524083791746623,Oligodendrocyte,0.4942735571864879,0.03528512179351959,ATF6-mediated unfolded protein response (GO:0036500),ATF6-mediated unfolded protein response,no
ATF6-mediated unfolded protein response (GO:0036500),0.6829153826154625,Excitatory,0.3366761079859391,0.20753178303524938,ATF6-mediated unfolded protein response (GO:0036500),ATF6-mediated unfolded protein response,no
ATF6-mediated unfolded protein response (GO:0036500),0.5146447957414017,Astrocyte,0.22024640929419964,0.30574207186884594,ATF6-mediated unfolded protein response (GO:0036500),ATF6-mediated unfolded protein response,no
ATF6-mediated unfolded protein response (GO:0036500),0.9938985804744088,Endothelial,0.3749542373291941,0.10141481891587725,ATF6-mediated unfolded protein response (GO:0036500),ATF6-mediated unfolded protein response,no
AV node cell action potential (GO:0086016),2.611424555754125,Inhibitory,0.7437648232131273,0.0024466702668555817,AV node cell action potential (GO:0086016),None,None
AV node cell action potential (GO:0086016),1.6656658723754802,Excitatory,0.5943100665162036,0.02159405124297878,AV node cell action potential (GO:0086016),None,None
B cell activation involved in immune response (GO:0002312),-0.2919150092745071,Endothelial,-0.16198837049790082,0.5106049147519001,B cell activation involved in immune response (GO:0002312),None,None
B cell activation involved in immune response (GO:0002312),0.14661151339474998,OPC,0.0845381758177963,0.7134909791774905,B cell activation involved in immune response (GO:0002312),None,None
B cell activation involved in immune response (GO:0002312),-0.16933961413295567,Inhibitory,-0.09877913792800108,0.6771118055679946,B cell activation involved in immune response (GO:0002312),None,None
B cell activation involved in immune response (GO:0002312),-1.6962953871543158,Astrocyte,-0.5806280104784367,0.020123550728202134,B cell activation involved in immune response (GO:0002312),None,None
B cell activation involved in immune response (GO:0002312),-1.6489639019747533,Oligodendrocyte,-0.5827873656158181,0.022440684402505132,B cell activation involved in immune response (GO:0002312),None,None
B cell activation involved in immune response (GO:0002312),-0.08700253959431492,Excitatory,-0.05186691990931739,0.8184600020678878,B cell activation involved in immune response (GO:0002312),None,None
B cell activation involved in immune response (GO:0002312),-0.5311651843594687,Microglia,-0.25771845868052523,0.29433019329104276,B cell activation involved in immune response (GO:0002312),None,None
B cell differentiation (GO:0030183),0.3771847865889772,Endothelial,0.20275766980192406,0.41958042005617646,B cell differentiation (GO:0030183),B cell differentiation,no
B cell differentiation (GO:0030183),-0.03106221387250685,Inhibitory,-0.018806116063372486,0.9309745012710435,B cell differentiation (GO:0030183),B cell differentiation,no
B cell differentiation (GO:0030183),0.8579911414316355,Microglia,0.33810155670349973,0.1386784115661421,B cell differentiation (GO:0030183),B cell differentiation,no
B cell differentiation (GO:0030183),-1.059334268071524,Excitatory,-0.335474628946265,0.0872299717704366,B cell differentiation (GO:0030183),B cell differentiation,no
B cell differentiation (GO:0030183),0.21848064929990788,OPC,0.11239309909342196,0.6046712928617703,B cell differentiation (GO:0030183),B cell differentiation,no
B cell differentiation (GO:0030183),1.3451606573146497,Astrocyte,0.45362963628229835,0.045168882151227205,B cell differentiation (GO:0030183),B cell differentiation,no
B cell differentiation (GO:0030183),0.013602939770975929,Oligodendrocyte,0.008741560290697475,0.9691635235866158,B cell differentiation (GO:0030183),B cell differentiation,no
B cell mediated immunity (GO:0019724),1.377343436255974,Microglia,0.6014976014551454,0.041942717349262276,B cell mediated immunity (GO:0019724),B cell mediated immunity,no
C-terminal protein lipidation (GO:0006501),1.3139428186140585,Oligodendrocyte,0.45822668041872483,0.04853523998824131,C-terminal protein lipidation (GO:0006501),None,None
C-terminal protein lipidation (GO:0006501),0.158097600486549,Astrocyte,0.08765230464421594,0.694868139942997,C-terminal protein lipidation (GO:0006501),None,None
C-terminal protein lipidation (GO:0006501),-0.12325172610186644,OPC,-0.07034741743282445,0.7529190297263372,C-terminal protein lipidation (GO:0006501),None,None
C-terminal protein lipidation (GO:0006501),0.3159889356245168,Endothelial,0.15862308955676874,0.4830711089243237,C-terminal protein lipidation (GO:0006501),None,None
C-terminal protein lipidation (GO:0006501),0.7148633731111589,Microglia,0.36512885710715415,0.1928131398356985,C-terminal protein lipidation (GO:0006501),None,None
C-terminal protein lipidation (GO:0006501),0.21583673994416114,Inhibitory,0.11859333906100614,0.6083636544672822,C-terminal protein lipidation (GO:0006501),None,None
C-terminal protein lipidation (GO:0006501),1.1029066490955246,Excitatory,0.32622237230761947,0.07890297000645835,C-terminal protein lipidation (GO:0006501),None,None
C21-steroid hormone metabolic process (GO:0008207),-0.6675199680571451,Inhibitory,-0.33273623820740206,0.21502058145804465,C21-steroid hormone metabolic process (GO:0008207),None,None
C21-steroid hormone metabolic process (GO:0008207),1.3554603723562808,Endothelial,0.5906354041203975,0.0441102610143555,C21-steroid hormone metabolic process (GO:0008207),None,None
C21-steroid hormone metabolic process (GO:0008207),1.0712018261201863,Microglia,0.4408383476253622,0.08487859340270906,C21-steroid hormone metabolic process (GO:0008207),None,None
C21-steroid hormone metabolic process (GO:0008207),0.7288899337707868,Astrocyte,0.40648473127925056,0.18668527601845955,C21-steroid hormone metabolic process (GO:0008207),None,None
C21-steroid hormone metabolic process (GO:0008207),0.38245359880604396,Excitatory,0.17049882811762257,0.4145208702000128,C21-steroid hormone metabolic process (GO:0008207),None,None
C21-steroid hormone metabolic process (GO:0008207),1.1423616894959023,OPC,0.41752183885992006,0.0720507175852493,C21-steroid hormone metabolic process (GO:0008207),None,None
CENP-A containing chromatin organization (GO:0061641),0.41987451947423277,Endothelial,0.21465708789192828,0.3802992601569295,CENP-A containing chromatin organization (GO:0061641),None,None
CENP-A containing chromatin organization (GO:0061641),-0.27722427734974164,Excitatory,-0.13755060854931084,0.5281724237557531,CENP-A containing chromatin organization (GO:0061641),None,None
CENP-A containing chromatin organization (GO:0061641),-0.45777096308345594,Astrocyte,-0.23001880866893804,0.34852106857007736,CENP-A containing chromatin organization (GO:0061641),None,None
CENP-A containing chromatin organization (GO:0061641),-0.5629556773502677,Microglia,-0.23687513764490895,0.27355478929766325,CENP-A containing chromatin organization (GO:0061641),None,None
CENP-A containing chromatin organization (GO:0061641),2.029352734774674,OPC,0.6526817074630692,0.009346462443903957,CENP-A containing chromatin organization (GO:0061641),None,None
CENP-A containing chromatin organization (GO:0061641),0.523242990515598,Oligodendrocyte,0.24588655340497811,0.29974849378991114,CENP-A containing chromatin organization (GO:0061641),None,None
CENP-A containing chromatin organization (GO:0061641),0.18403329413258832,Inhibitory,0.10178145871417246,0.6545859898971904,CENP-A containing chromatin organization (GO:0061641),None,None
CENP-A containing nucleosome assembly (GO:0034080),0.41987451947423277,Endothelial,0.21465708789192828,0.3802992601569295,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),2.029352734774674,OPC,0.6526817074630692,0.009346462443903957,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),-0.27722427734974164,Excitatory,-0.13755060854931084,0.5281724237557531,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),-0.45777096308345594,Astrocyte,-0.23001880866893804,0.34852106857007736,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),-0.5629556773502677,Microglia,-0.23687513764490895,0.27355478929766325,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),0.523242990515598,Oligodendrocyte,0.24588655340497811,0.29974849378991114,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),0.18403329413258832,Inhibitory,0.10178145871417246,0.6545859898971904,CENP-A containing nucleosome assembly (GO:0034080),None,None
DNA alkylation (GO:0006305),-0.09990789836272632,Microglia,-0.06557860055691542,0.7944967072516177,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),-0.2609197512467006,Endothelial,-0.11874123679104032,0.5483782846704657,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),0.4767461547359315,Astrocyte,0.1885182926900551,0.33362135757561795,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),0.18556541208636104,Oligodendrocyte,0.09584854466233443,0.6522807890921035,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),1.9956168022724556,Inhibitory,0.6184458004127384,0.010101437886771283,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),1.2178293697163214,Excitatory,0.4366565985464894,0.060557875431003404,DNA alkylation (GO:0006305),None,None
DNA alkylation (GO:0006305),-0.8652231029268167,OPC,-0.3410974126013807,0.13638823118729215,DNA alkylation (GO:0006305),None,None
DNA biosynthetic process (GO:0071897),0.005110527191485104,OPC,0.0031113441278254536,0.9883015416222498,DNA biosynthetic process (GO:0071897),None,None
DNA biosynthetic process (GO:0071897),-1.3459192411423715,Oligodendrocyte,-0.4777806899277872,0.045090054356968404,DNA biosynthetic process (GO:0071897),None,None
DNA biosynthetic process (GO:0071897),-0.343123325481859,Excitatory,-0.1491445974347981,0.45381273032288083,DNA biosynthetic process (GO:0071897),None,None
DNA biosynthetic process (GO:0071897),-0.8809412712315677,Astrocyte,-0.321386582492442,0.13154026994244253,DNA biosynthetic process (GO:0071897),None,None
DNA biosynthetic process (GO:0071897),-0.11752893575467283,Inhibitory,-0.06359855021045244,0.7629060592976454,DNA biosynthetic process (GO:0071897),None,None
DNA biosynthetic process (GO:0071897),-0.7485960244969565,Microglia,-0.35708383781628983,0.17840374860782265,DNA biosynthetic process (GO:0071897),None,None
DNA biosynthetic process (GO:0071897),-0.6072778170729299,Endothelial,-0.25673438661158166,0.24701434950045043,DNA biosynthetic process (GO:0071897),None,None
DNA dealkylation (GO:0035510),-0.4846591834422563,Excitatory,-0.26389896545561575,0.32759767929847405,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),-0.1995260541892171,Astrocyte,-0.12775334378348419,0.6316462844347057,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),-1.4101804273096477,Oligodendrocyte,-0.5203470763402473,0.03888835500565417,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),-1.5297047131705903,Microglia,-0.5423788221691627,0.029532165041693547,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),-2.0178130262461913,OPC,-0.596416315308335,0.009598137644584288,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),-0.6623317900765056,Inhibitory,-0.3235807915851573,0.21760466921387264,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),0.11607824149469519,Endothelial,0.05924984165804986,0.7654586912115943,DNA dealkylation (GO:0035510),None,None
DNA dealkylation involved in DNA repair (GO:0006307),-1.4101804273096477,Oligodendrocyte,-0.5203470763402473,0.03888835500565417,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),-0.6623317900765056,Inhibitory,-0.3235807915851573,0.21760466921387264,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),-1.5297047131705903,Microglia,-0.5423788221691627,0.029532165041693547,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),-2.0178130262461913,OPC,-0.596416315308335,0.009598137644584288,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),-0.1995260541892171,Astrocyte,-0.12775334378348419,0.6316462844347057,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),-0.4846591834422563,Excitatory,-0.26389896545561575,0.32759767929847405,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),0.11607824149469519,Endothelial,0.05924984165804986,0.7654586912115943,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA double-strand break processing (GO:0000729),-0.6983201359393887,Endothelial,-0.33334898895867127,0.2002994994827235,DNA double-strand break processing (GO:0000729),None,None
DNA double-strand break processing (GO:0000729),-1.3239480990270942,Astrocyte,-0.435742522721888,0.04742986636023713,DNA double-strand break processing (GO:0000729),None,None
DNA double-strand break processing (GO:0000729),-0.2737902716962581,Microglia,-0.14753273484903498,0.5323652855886849,DNA double-strand break processing (GO:0000729),None,None
DNA double-strand break processing (GO:0000729),-0.1363981726945635,OPC,-0.07356461324309536,0.7304690629817088,DNA double-strand break processing (GO:0000729),None,None
DNA double-strand break processing (GO:0000729),-0.19269640512498876,Excitatory,-0.07808880159454183,0.6416579727928939,DNA double-strand break processing (GO:0000729),None,None
DNA double-strand break processing (GO:0000729),-0.5044446707613774,Oligodendrocyte,-0.25778128638914594,0.3130079219131978,DNA double-strand break processing (GO:0000729),None,None
DNA double-strand break processing (GO:0000729),0.2868048668920356,Inhibitory,0.13219611739945492,0.5166484527482123,DNA double-strand break processing (GO:0000729),None,None
DNA duplex unwinding (GO:0032508),-0.15138362136353067,Oligodendrocyte,-0.09006729816442106,0.7056939247255843,DNA duplex unwinding (GO:0032508),None,None
DNA duplex unwinding (GO:0032508),-0.4614393088883069,Inhibitory,-0.2079989761756939,0.34558962112586866,DNA duplex unwinding (GO:0032508),None,None
DNA duplex unwinding (GO:0032508),-0.35466468083160263,Microglia,-0.18042712091357613,0.4419115159540634,DNA duplex unwinding (GO:0032508),None,None
DNA duplex unwinding (GO:0032508),-1.5012998088940441,Astrocyte,-0.472559293393998,0.031528273633178616,DNA duplex unwinding (GO:0032508),None,None
DNA duplex unwinding (GO:0032508),-0.3100254003586086,Excitatory,-0.15389321194110203,0.4897501747635201,DNA duplex unwinding (GO:0032508),None,None
DNA duplex unwinding (GO:0032508),0.8228022805380231,OPC,0.3493454393876465,0.1503826451148137,DNA duplex unwinding (GO:0032508),None,None
DNA duplex unwinding (GO:0032508),-0.09773592499979443,Endothelial,-0.052329666939290025,0.7984800596059716,DNA duplex unwinding (GO:0032508),None,None
DNA methylation (GO:0006306),-0.7760925263345212,OPC,-0.2982476172604338,0.16745860678613647,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),-0.2609197512467006,Endothelial,-0.11874123679104032,0.5483782846704657,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),2.2242457260983555,Inhibitory,0.6325549731441518,0.005966975764317339,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),0.8788274069387866,Excitatory,0.36537967235556645,0.13218208349150565,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),-0.12149785773539694,Microglia,-0.07504371973785075,0.7559657893173561,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),0.2443863575383043,Oligodendrocyte,0.11944018632493753,0.5696572676633906,DNA methylation (GO:0006306),None,None
DNA methylation (GO:0006306),0.6435565776120181,Astrocyte,0.24156282841584176,0.22721836078009244,DNA methylation (GO:0006306),None,None
DNA methylation or demethylation (GO:0044728),0.18556541208636104,Oligodendrocyte,0.09584854466233443,0.6522807890921035,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),-0.09990789836272632,Microglia,-0.06557860055691542,0.7944967072516177,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),-0.8652231029268167,OPC,-0.3410974126013807,0.13638823118729215,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),1.9956168022724556,Inhibitory,0.6184458004127384,0.010101437886771283,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),1.2178293697163214,Excitatory,0.4366565985464894,0.060557875431003404,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),-0.2609197512467006,Endothelial,-0.11874123679104032,0.5483782846704657,DNA methylation or demethylation (GO:0044728),None,None
DNA methylation or demethylation (GO:0044728),0.4767461547359315,Astrocyte,0.1885182926900551,0.33362135757561795,DNA methylation or demethylation (GO:0044728),None,None
DNA packaging (GO:0006323),-0.0009582825114646114,Endothelial,-0.0007405034587589371,0.9977959055654607,DNA packaging (GO:0006323),None,None
DNA packaging (GO:0006323),0.7589815045075252,Oligodendrocyte,0.34829916984625947,0.174188105407606,DNA packaging (GO:0006323),None,None
DNA packaging (GO:0006323),1.377908736551602,Inhibitory,0.4516478235204793,0.04188815804224219,DNA packaging (GO:0006323),None,None
DNA packaging (GO:0006323),-0.11661303838357648,OPC,-0.06937564678312377,0.7645166737603584,DNA packaging (GO:0006323),None,None
DNA packaging (GO:0006323),-1.057092695675489,Microglia,-0.36588395860403833,0.08768136543436356,DNA packaging (GO:0006323),None,None
DNA packaging (GO:0006323),0.30746535185694074,Excitatory,0.11955053245521532,0.49264564519803833,DNA packaging (GO:0006323),None,None
DNA packaging (GO:0006323),0.21958708430316506,Astrocyte,0.11398609521175995,0.6031327562122774,DNA packaging (GO:0006323),None,None
DNA replication initiation (GO:0006270),-0.7063920334828655,Inhibitory,-0.32146018384997094,0.1966110699064286,DNA replication initiation (GO:0006270),None,None
DNA replication initiation (GO:0006270),-0.11770038827267491,Oligodendrocyte,-0.0790711974414456,0.7626049356260111,DNA replication initiation (GO:0006270),None,None
DNA replication initiation (GO:0006270),-1.0651981131595811,Microglia,-0.5867750998640082,0.08606010801612936,DNA replication initiation (GO:0006270),None,None
DNA replication initiation (GO:0006270),-1.312978093330628,Astrocyte,-0.4643310717489741,0.04864317416481166,DNA replication initiation (GO:0006270),None,None
DNA replication initiation (GO:0006270),0.6787332004898391,OPC,0.31706925295292493,0.20953993242111374,DNA replication initiation (GO:0006270),None,None
DNA replication initiation (GO:0006270),-0.7581837791151244,Excitatory,-0.339738002481237,0.1745083534799124,DNA replication initiation (GO:0006270),None,None
DNA replication initiation (GO:0006270),0.3981582882562069,Endothelial,0.18652146842807005,0.39979900758771436,DNA replication initiation (GO:0006270),None,None
DNA replication-independent nucleosome assembly (GO:0006336),-0.512044091278288,Excitatory,-0.2091359648177959,0.30757845331857087,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),-0.31435102816761984,Astrocyte,-0.16047091381724435,0.4848964134236078,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),0.11284952810118799,Inhibitory,0.06454684110728093,0.7711706136203454,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),0.06847547858096913,Endothelial,0.03803588519819491,0.8541310725642239,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),1.273946918446726,OPC,0.44675213983797013,0.05321733000635046,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),-1.508024247058706,Microglia,-0.4677261051542482,0.03104386262561513,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),-0.3226473686251964,Oligodendrocyte,-0.16086548560937702,0.4757213376470566,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome organization (GO:0034724),0.5576406643090758,Astrocyte,0.26457640450547193,0.2769231963085451,DNA replication-independent nucleosome organization (GO:0034724),None,None
