pathway,score_adj,celltype,logFC,P.Value,names,shortened,highlight
CENP-A containing chromatin organization (GO:0061641),2.053247476536136,Oligodendrocyte,0.6962312476015211,0.008846113829611866,CENP-A containing chromatin organization (GO:0061641),None,None
CENP-A containing chromatin organization (GO:0061641),0.8318473908248831,Astrocyte,0.3436500342894328,0.14728299574954873,CENP-A containing chromatin organization (GO:0061641),None,None
CENP-A containing chromatin organization (GO:0061641),0.17122905768546753,OPC,0.1105202252579421,0.674172358682306,CENP-A containing chromatin organization (GO:0061641),None,None
CENP-A containing chromatin organization (GO:0061641),0.34411736381085073,Endothelial,0.19208967438180433,0.45277520532457305,CENP-A containing chromatin organization (GO:0061641),None,None
CENP-A containing nucleosome assembly (GO:0034080),0.34411736381085073,Endothelial,0.19208967438180433,0.45277520532457305,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),0.8318473908248831,Astrocyte,0.3436500342894328,0.14728299574954873,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),0.17122905768546753,OPC,0.1105202252579421,0.674172358682306,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),2.576331590771219,Excitatory,0.5591053858537883,0.002652579501806528,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),2.053247476536136,Oligodendrocyte,0.6962312476015211,0.008846113829611866,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),1.2072864430603996,Microglia,0.48276511700202496,0.06204596691624793,CENP-A containing nucleosome assembly (GO:0034080),None,None
CENP-A containing nucleosome assembly (GO:0034080),1.0487310378662902,Inhibitory,0.3141892619896585,0.08938588864899175,CENP-A containing nucleosome assembly (GO:0034080),None,None
COPI coating of Golgi vesicle (GO:0048205),-3.6830560966914923,Inhibitory,-0.8870836967635457,0.00020746455235674333,COPI coating of Golgi vesicle (GO:0048205),None,None
COPI coating of Golgi vesicle (GO:0048205),1.3645631378207796,Endothelial,0.5251786206502758,0.043195336558435736,COPI coating of Golgi vesicle (GO:0048205),None,None
COPI coating of Golgi vesicle (GO:0048205),-1.1903276594161687,Excitatory,-0.38355773027090756,0.06451672900763088,COPI coating of Golgi vesicle (GO:0048205),None,None
COPI-coated vesicle budding (GO:0035964),-1.1903276594161687,Excitatory,-0.38355773027090756,0.06451672900763088,COPI-coated vesicle budding (GO:0035964),None,None
COPI-coated vesicle budding (GO:0035964),1.3645631378207796,Endothelial,0.5251786206502758,0.043195336558435736,COPI-coated vesicle budding (GO:0035964),None,None
COPI-coated vesicle budding (GO:0035964),-3.6830560966914923,Inhibitory,-0.8870836967635457,0.00020746455235674333,COPI-coated vesicle budding (GO:0035964),None,None
DNA biosynthetic process (GO:0071897),-0.12825317520154605,Endothelial,-0.07605674878150845,0.7442979533773149,DNA biosynthetic process (GO:0071897),None,None
DNA biosynthetic process (GO:0071897),1.417239796473482,Astrocyte,0.4751359998195903,0.038261342429684035,DNA biosynthetic process (GO:0071897),None,None
DNA biosynthetic process (GO:0071897),1.0463528440139156,OPC,0.37199402046889846,0.08987670784816909,DNA biosynthetic process (GO:0071897),None,None
DNA biosynthetic process (GO:0071897),1.6119842112770029,Excitatory,0.4137024927243687,0.024435193849288633,DNA biosynthetic process (GO:0071897),None,None
DNA biosynthetic process (GO:0071897),0.5677557613242997,Oligodendrocyte,0.2755387426414166,0.27054794447890734,DNA biosynthetic process (GO:0071897),None,None
DNA biosynthetic process (GO:0071897),0.8199378488995416,Inhibitory,0.28885504404524964,0.15137778669577434,DNA biosynthetic process (GO:0071897),None,None
DNA catabolic process (GO:0006308),1.5714336398897237,Excitatory,0.5981940345068562,0.02682664486891879,DNA catabolic process (GO:0006308),None,None
DNA catabolic process (GO:0006308),2.8666872675293207,Inhibitory,0.7785683098421301,0.001359291911012219,DNA catabolic process (GO:0006308),None,None
DNA conformation change (GO:0071103),1.196609091060495,Astrocyte,0.5010397379031009,0.06359030513644222,DNA conformation change (GO:0071103),None,None
DNA conformation change (GO:0071103),0.24648528927138647,Oligodendrocyte,0.1530943942766539,0.566910773999044,DNA conformation change (GO:0071103),None,None
DNA conformation change (GO:0071103),0.10741171308776187,OPC,0.05310923910574815,0.7808871690943087,DNA conformation change (GO:0071103),None,None
DNA conformation change (GO:0071103),-0.5494958839875276,Endothelial,-0.1934572342193376,0.28216563251243226,DNA conformation change (GO:0071103),None,None
DNA conformation change (GO:0071103),1.4164127605174242,Excitatory,0.4081889856069191,0.0383342737149339,DNA conformation change (GO:0071103),None,None
DNA conformation change (GO:0071103),0.10409316995413047,Inhibitory,0.049828822829470334,0.7868769614966279,DNA conformation change (GO:0071103),None,None
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",1.0341499919012709,Endothelial,0.2922933844368148,0.0924378866889952,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",None,None
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",-0.03640636332811667,Inhibitory,-0.01722007159211844,0.9195887226498789,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",None,None
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.2672540153110275,Oligodendrocyte,0.12996279150103285,0.5404381326167892,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",None,None
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",1.7245753638968775,Excitatory,0.4135296532115057,0.01885491748349955,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",None,None
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.6287862930774613,Astrocyte,0.1960125472501342,0.23507893088645748,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",None,None
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.5300356275308411,OPC,0.22161535137416952,0.295096713290406,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",None,None
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",-0.10542873755363288,Microglia,-0.0595191898770311,0.7844608288100219,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",None,None
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",1.591802968231683,Endothelial,0.42506715637640535,0.02559746935677381,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",None,None
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.9298397764658674,Excitatory,0.296392299862542,0.11753310878884775,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",None,None
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.42012590000248545,Oligodendrocyte,0.19295766807081735,0.3800791971111298,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",None,None
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.9155754711712398,Astrocyte,0.26797920734321257,0.12145755346591852,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",None,None
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",-0.10832304852076301,Microglia,-0.07026055136359696,0.77925025215218,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",None,None
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.24183713239309035,OPC,0.11768981269269757,0.5730108792455227,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",None,None
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",-0.2880769967436415,Inhibitory,-0.11450141160721775,0.5151373069915633,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",None,None
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",2.852395414914335,Excitatory,0.698493100028616,0.0014047679335261487,"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",DNA damage response,no
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.2897738057791773,Inhibitory,0.13696093508386284,0.5131285678978658,"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",DNA damage response,no
"DNA damage response, signal transduction resulting in transcription (GO:0042772)",0.2897738057791773,Inhibitory,0.13696093508386284,0.5131285678978658,"DNA damage response, signal transduction resulting in transcription (GO:0042772)",DNA damage response,no
"DNA damage response, signal transduction resulting in transcription (GO:0042772)",2.852395414914335,Excitatory,0.698493100028616,0.0014047679335261487,"DNA damage response, signal transduction resulting in transcription (GO:0042772)",DNA damage response,no
DNA dealkylation (GO:0035510),0.24068890053476813,Endothelial,0.12584913475535336,0.5745278681041457,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),0.8570754981553345,Excitatory,0.31240132810585497,0.13897110215608585,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),2.3835729487977257,Astrocyte,0.7216626840718414,0.00413453860333093,DNA dealkylation (GO:0035510),None,None
DNA dealkylation (GO:0035510),0.6277466486718639,Inhibitory,0.2490736849004459,0.23564235332954378,DNA dealkylation (GO:0035510),None,None
DNA dealkylation involved in DNA repair (GO:0006307),0.8570754981553345,Excitatory,0.31240132810585497,0.13897110215608585,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),0.6277466486718639,Inhibitory,0.2490736849004459,0.23564235332954378,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),2.3835729487977257,Astrocyte,0.7216626840718414,0.00413453860333093,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA dealkylation involved in DNA repair (GO:0006307),0.24068890053476813,Endothelial,0.12584913475535336,0.5745278681041457,DNA dealkylation involved in DNA repair (GO:0006307),None,None
DNA double-strand break processing (GO:0000729),0.6137593269207737,Inhibitory,0.24606115265041328,0.2433552237703816,DNA double-strand break processing (GO:0000729),None,None
DNA double-strand break processing (GO:0000729),0.7452800864573813,Excitatory,0.29387185092295415,0.17977111560965287,DNA double-strand break processing (GO:0000729),None,None
DNA double-strand break processing (GO:0000729),2.488101359833069,Astrocyte,0.6421889507300738,0.0032501143423109826,DNA double-strand break processing (GO:0000729),None,None
DNA geometric change (GO:0032392),1.1733684104922628,Endothelial,0.3652904660730609,0.06708595236890649,DNA geometric change (GO:0032392),None,None
DNA geometric change (GO:0032392),0.9464945521155864,Astrocyte,0.3458855479980085,0.11311115781542959,DNA geometric change (GO:0032392),None,None
DNA geometric change (GO:0032392),2.516836036926509,Excitatory,0.6582741865073451,0.0030420332948960698,DNA geometric change (GO:0032392),None,None
DNA geometric change (GO:0032392),1.4066645311792392,Oligodendrocyte,0.46924817489085013,0.03920445932610217,DNA geometric change (GO:0032392),None,None
DNA geometric change (GO:0032392),1.1739443396387743,Inhibitory,0.37780362867922457,0.06699704691507259,DNA geometric change (GO:0032392),None,None
DNA geometric change (GO:0032392),1.6092840407508504,Microglia,0.6235230437379327,0.024587589809470407,DNA geometric change (GO:0032392),None,None
DNA geometric change (GO:0032392),2.3007011629856207,OPC,0.6902262930225045,0.005003787259726154,DNA geometric change (GO:0032392),None,None
DNA metabolic process (GO:0006259),0.3247965527914421,Endothelial,0.10738848263912071,0.47337296072702284,DNA metabolic process (GO:0006259),None,None
DNA metabolic process (GO:0006259),0.8843245281211317,Microglia,0.25462500277814837,0.1305195211799449,DNA metabolic process (GO:0006259),None,None
DNA metabolic process (GO:0006259),0.4620941995100184,OPC,0.15556323213276976,0.34506888495309196,DNA metabolic process (GO:0006259),None,None
DNA metabolic process (GO:0006259),0.5843459248875779,Astrocyte,0.19082964499312136,0.26040785192045784,DNA metabolic process (GO:0006259),None,None
DNA metabolic process (GO:0006259),1.1917084507720197,Excitatory,0.27501057633578774,0.06431193092983636,DNA metabolic process (GO:0006259),None,None
DNA metabolic process (GO:0006259),0.9641798653626178,Inhibitory,0.24042479557709434,0.10859757678455516,DNA metabolic process (GO:0006259),None,None
DNA metabolic process (GO:0006259),1.330005734530911,Oligodendrocyte,0.37346794471310446,0.04677289652383896,DNA metabolic process (GO:0006259),None,None
DNA replication (GO:0006260),-0.3886261818517849,Endothelial,-0.12913252786158383,0.40867099776959126,DNA replication (GO:0006260),None,None
DNA replication (GO:0006260),0.7992185259458796,Oligodendrocyte,0.2914922358101984,0.15877476333102533,DNA replication (GO:0006260),None,None
DNA replication (GO:0006260),1.7586963028536433,Excitatory,0.41573023024657185,0.01743025324920625,DNA replication (GO:0006260),None,None
DNA replication (GO:0006260),0.8862803229609167,OPC,0.27848361371422153,0.12993306316492736,DNA replication (GO:0006260),None,None
DNA replication (GO:0006260),0.83537580730063,Microglia,0.30131046000934336,0.14609124584613808,DNA replication (GO:0006260),None,None
DNA replication (GO:0006260),0.6744298955210003,Astrocyte,0.23743782215807166,0.21162652684446764,DNA replication (GO:0006260),None,None
DNA replication (GO:0006260),1.1723516059914083,Inhibitory,0.28882346691309313,0.06724320330506181,DNA replication (GO:0006260),None,None
DNA replication initiation (GO:0006270),0.02017227492429704,Endothelial,0.013959690880619824,0.9546138369107032,DNA replication initiation (GO:0006270),None,None
DNA replication initiation (GO:0006270),1.3245607874932632,OPC,0.45140673499561995,0.0473630010311652,DNA replication initiation (GO:0006270),None,None
DNA replication initiation (GO:0006270),1.6502260085848102,Inhibitory,0.472721470801548,0.022375564022298216,DNA replication initiation (GO:0006270),None,None
DNA replication initiation (GO:0006270),1.3205856630305806,Excitatory,0.37769700165901543,0.04779850760064935,DNA replication initiation (GO:0006270),None,None
DNA replication initiation (GO:0006270),0.2911392869108625,Oligodendrocyte,0.1598245904678623,0.5115177552734413,DNA replication initiation (GO:0006270),None,None
DNA replication initiation (GO:0006270),0.5499307699477926,Astrocyte,0.2419838706369944,0.2818832240104485,DNA replication initiation (GO:0006270),None,None
DNA replication-independent nucleosome assembly (GO:0006336),0.06181858975107536,Endothelial,0.03594512735717115,0.8673240922469099,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),1.422953018052549,Inhibitory,0.38369060808136,0.03776130388687194,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),1.5604446172068591,Oligodendrocyte,0.5730692962954619,0.027514104523683955,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),-0.044854169571333716,OPC,-0.028778504616665215,0.9018739242805968,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),1.8490796196471855,Excitatory,0.4266688767807235,0.01415534244840746,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),0.829413163189879,Astrocyte,0.3089325284713788,0.14811083720142856,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA replication-independent nucleosome assembly (GO:0006336),1.1199904200728446,Microglia,0.4684107447779567,0.07585943083711098,DNA replication-independent nucleosome assembly (GO:0006336),None,None
DNA synthesis involved in DNA repair (GO:0000731),0.4714124706061399,Microglia,0.21359485795102806,0.33774391200055254,DNA synthesis involved in DNA repair (GO:0000731),None,None
DNA synthesis involved in DNA repair (GO:0000731),0.6348045885382257,Endothelial,0.26776757996033956,0.23184375998319218,DNA synthesis involved in DNA repair (GO:0000731),None,None
DNA synthesis involved in DNA repair (GO:0000731),0.7688799348777917,Astrocyte,0.26264258952978425,0.1702629152463693,DNA synthesis involved in DNA repair (GO:0000731),None,None
DNA synthesis involved in DNA repair (GO:0000731),2.075291803985234,Oligodendrocyte,0.5624672722869565,0.008408299951823985,DNA synthesis involved in DNA repair (GO:0000731),None,None
DNA synthesis involved in DNA repair (GO:0000731),1.313270467604027,Excitatory,0.33945026738401846,0.04861043779094335,DNA synthesis involved in DNA repair (GO:0000731),None,None
DNA synthesis involved in DNA repair (GO:0000731),0.8344877397035179,Inhibitory,0.2668538250403304,0.14639028634954315,DNA synthesis involved in DNA repair (GO:0000731),None,None
DNA synthesis involved in DNA repair (GO:0000731),2.0758127876322887,OPC,0.5328313451011325,0.008398219325633357,DNA synthesis involved in DNA repair (GO:0000731),None,None
DNA-dependent DNA replication (GO:0006261),1.6500051193502971,OPC,0.4316470572034742,0.022386947492618773,DNA-dependent DNA replication (GO:0006261),None,None
DNA-dependent DNA replication (GO:0006261),1.177292074403582,Inhibitory,0.3321642698876396,0.06648258930104631,DNA-dependent DNA replication (GO:0006261),None,None
DNA-dependent DNA replication (GO:0006261),1.6303417418285393,Excitatory,0.40665662538204594,0.023423848915286573,DNA-dependent DNA replication (GO:0006261),None,None
DNA-dependent DNA replication (GO:0006261),-1.0914649860018957,Endothelial,-0.336572738885303,0.08100932509609204,DNA-dependent DNA replication (GO:0006261),None,None
DNA-dependent DNA replication (GO:0006261),1.1321967340512,Oligodendrocyte,0.40795537368651535,0.073757003750492,DNA-dependent DNA replication (GO:0006261),None,None
DNA-dependent DNA replication (GO:0006261),1.1345874081634024,Astrocyte,0.3744444935384187,0.07335210676382098,DNA-dependent DNA replication (GO:0006261),None,None
DNA-dependent DNA replication (GO:0006261),0.1456349885700378,Microglia,0.07586912893133205,0.7150970911422017,DNA-dependent DNA replication (GO:0006261),None,None
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),1.7804852148827153,Excitatory,0.5980817131279128,0.016577337717612793,DNA-templated transcriptional preinitiation complex assembly (GO:0070897),None,None
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),1.8084891066520727,Inhibitory,0.5935224577343678,0.015542142744225823,DNA-templated transcriptional preinitiation complex assembly (GO:0070897),None,None
DNA-templated transcriptional preinitiation complex assembly (GO:0070897),1.5144415816809587,Endothelial,0.5647271960492655,0.030588516746146023,DNA-templated transcriptional preinitiation complex assembly (GO:0070897),None,None
ERBB2 signaling pathway (GO:0038128),0.08273452533766729,Microglia,0.04442688245763889,0.8265430427634143,ERBB2 signaling pathway (GO:0038128),None,None
ERBB2 signaling pathway (GO:0038128),1.0107122717789696,Endothelial,0.3166941206092239,0.09756358006208171,ERBB2 signaling pathway (GO:0038128),None,None
ERBB2 signaling pathway (GO:0038128),1.1461728691165771,Oligodendrocyte,0.34114941040736335,0.07142119803725254,ERBB2 signaling pathway (GO:0038128),None,None
ERBB2 signaling pathway (GO:0038128),1.3297064501591283,Astrocyte,0.3487500762069357,0.04680514013269434,ERBB2 signaling pathway (GO:0038128),None,None
ERBB2 signaling pathway (GO:0038128),0.6350793980149742,Excitatory,0.2144947515444266,0.2316971021014798,ERBB2 signaling pathway (GO:0038128),None,None
ERBB2 signaling pathway (GO:0038128),-0.10826431097600848,Inhibitory,-0.05270073682202256,0.7793556514695716,ERBB2 signaling pathway (GO:0038128),None,None
ERBB2 signaling pathway (GO:0038128),0.8596085271665084,OPC,0.28498439511171036,0.13816291032677833,ERBB2 signaling pathway (GO:0038128),None,None
Fc receptor mediated stimulatory signaling pathway (GO:0002431),-0.7091582033300032,Microglia,-0.23598840407710753,0.19536276652380832,Fc receptor mediated stimulatory signaling pathway (GO:0002431),None,None
Fc receptor mediated stimulatory signaling pathway (GO:0002431),-2.116313551170787,OPC,-0.44740756804658866,0.007650440622980545,Fc receptor mediated stimulatory signaling pathway (GO:0002431),None,None
Fc receptor mediated stimulatory signaling pathway (GO:0002431),-0.49224237464759185,Oligodendrocyte,-0.19715884297279843,0.3219271652164839,Fc receptor mediated stimulatory signaling pathway (GO:0002431),None,None
Fc receptor mediated stimulatory signaling pathway (GO:0002431),-1.6674203887783334,Inhibitory,-0.3968158544429515,0.021506988912885536,Fc receptor mediated stimulatory signaling pathway (GO:0002431),None,None
Fc receptor mediated stimulatory signaling pathway (GO:0002431),-0.20687520840698123,Endothelial,-0.07987356385247911,0.6210474623973579,Fc receptor mediated stimulatory signaling pathway (GO:0002431),None,None
Fc receptor mediated stimulatory signaling pathway (GO:0002431),-0.5030228018723454,Astrocyte,-0.1681127642153248,0.3140343811287355,Fc receptor mediated stimulatory signaling pathway (GO:0002431),None,None
Fc receptor mediated stimulatory signaling pathway (GO:0002431),-1.1581733975227295,Excitatory,-0.3194251190521114,0.06947468757964945,Fc receptor mediated stimulatory signaling pathway (GO:0002431),None,None
Fc-gamma receptor signaling pathway (GO:0038094),-0.20687520840698123,Endothelial,-0.07987356385247911,0.6210474623973579,Fc-gamma receptor signaling pathway (GO:0038094),None,None
Fc-gamma receptor signaling pathway (GO:0038094),-1.1581733975227295,Excitatory,-0.3194251190521114,0.06947468757964945,Fc-gamma receptor signaling pathway (GO:0038094),None,None
Fc-gamma receptor signaling pathway (GO:0038094),-0.49224237464759185,Oligodendrocyte,-0.19715884297279843,0.3219271652164839,Fc-gamma receptor signaling pathway (GO:0038094),None,None
Fc-gamma receptor signaling pathway (GO:0038094),-1.6674203887783334,Inhibitory,-0.3968158544429515,0.021506988912885536,Fc-gamma receptor signaling pathway (GO:0038094),None,None
Fc-gamma receptor signaling pathway (GO:0038094),-2.116313551170787,OPC,-0.44740756804658866,0.007650440622980545,Fc-gamma receptor signaling pathway (GO:0038094),None,None
Fc-gamma receptor signaling pathway (GO:0038094),-0.5030228018723454,Astrocyte,-0.1681127642153248,0.3140343811287355,Fc-gamma receptor signaling pathway (GO:0038094),None,None
